aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.000 precision:0.962 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1499 false_negative:0 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.050 precision:0.976 recall:0.861 true_negative_rate:0.474 true_positive:32557 true_negative:711 false_positive:788 false_negative:5238 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.983 true_positive:27149 true_negative:1473 false_positive:26 false_negative:10646 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.994 true_positive:23366 true_negative:1490 false_positive:9 false_negative:14429 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.994 true_positive:20404 true_negative:1490 false_positive:9 false_negative:17391 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.475 true_negative_rate:0.994 true_positive:17937 true_negative:1490 false_positive:9 false_negative:19858 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.421 true_negative_rate:0.996 true_positive:15897 true_negative:1493 false_positive:6 false_negative:21898 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.999 true_positive:13490 true_negative:1497 false_positive:2 false_negative:24305 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.999 true_positive:10806 true_negative:1498 false_positive:1 false_negative:26989 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.999 true_positive:8710 true_negative:1498 false_positive:1 false_negative:29085 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6955 true_negative:1499 false_positive:0 false_negative:30840 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5311 true_negative:1499 false_positive:0 false_negative:32484 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3752 true_negative:1499 false_positive:0 false_negative:34043 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2543 true_negative:1499 false_positive:0 false_negative:35252 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1326 true_negative:1499 false_positive:0 false_negative:36469 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:512 true_negative:1499 false_positive:0 false_negative:37283 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:58 true_negative:1499 false_positive:0 false_negative:37737 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1499 false_positive:0 false_negative:37760 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1499 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1499 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_11_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1499 false_positive:0 false_negative:37794 
