fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.000 precision:0.842 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2800 false_negative:0 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.050 precision:0.843 recall:0.924 true_negative_rate:0.081 true_positive:13766 true_negative:228 false_positive:2572 false_negative:1127 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.100 precision:0.886 recall:0.801 true_negative_rate:0.449 true_positive:11936 true_negative:1258 false_positive:1542 false_negative:2957 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.150 precision:0.963 recall:0.669 true_negative_rate:0.861 true_positive:9965 true_negative:2412 false_positive:388 false_negative:4928 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.200 precision:0.991 recall:0.562 true_negative_rate:0.972 true_positive:8363 true_negative:2721 false_positive:79 false_negative:6530 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.250 precision:0.993 recall:0.484 true_negative_rate:0.981 true_positive:7207 true_negative:2746 false_positive:54 false_negative:7686 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.419 true_negative_rate:0.995 true_positive:6238 true_negative:2785 false_positive:15 false_negative:8655 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.379 true_negative_rate:0.997 true_positive:5641 true_negative:2791 false_positive:9 false_negative:9252 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.333 true_negative_rate:0.999 true_positive:4966 true_negative:2796 false_positive:4 false_negative:9927 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.287 true_negative_rate:0.999 true_positive:4270 true_negative:2797 false_positive:3 false_negative:10623 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.256 true_negative_rate:1.000 true_positive:3814 true_negative:2800 false_positive:0 false_negative:11079 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3326 true_negative:2800 false_positive:0 false_negative:11567 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.193 true_negative_rate:1.000 true_positive:2875 true_negative:2800 false_positive:0 false_negative:12018 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.153 true_negative_rate:1.000 true_positive:2283 true_negative:2800 false_positive:0 false_negative:12610 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.117 true_negative_rate:1.000 true_positive:1746 true_negative:2800 false_positive:0 false_negative:13147 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1331 true_negative:2800 false_positive:0 false_negative:13562 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:862 true_negative:2800 false_positive:0 false_negative:14031 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:358 true_negative:2800 false_positive:0 false_negative:14535 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:122 true_negative:2800 false_positive:0 false_negative:14771 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:2800 false_positive:0 false_negative:14859 
fr101_ocount_60_osize_12_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2800 false_positive:0 false_negative:14892 
