edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.000 precision:0.995 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:209 false_negative:0 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.050 precision:1.000 recall:0.701 true_negative_rate:0.943 true_positive:31266 true_negative:197 false_positive:12 false_negative:13321 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.441 true_negative_rate:0.981 true_positive:19660 true_negative:205 false_positive:4 false_negative:24927 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.995 true_positive:13519 true_negative:208 false_positive:1 false_negative:31068 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:1.000 true_positive:9650 true_negative:209 false_positive:0 false_negative:34937 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7369 true_negative:209 false_positive:0 false_negative:37218 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5719 true_negative:209 false_positive:0 false_negative:38868 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4863 true_negative:209 false_positive:0 false_negative:39724 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3949 true_negative:209 false_positive:0 false_negative:40638 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3620 true_negative:209 false_positive:0 false_negative:40967 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3319 true_negative:209 false_positive:0 false_negative:41268 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:209 false_positive:0 false_negative:41478 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:209 false_positive:0 false_negative:41537 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2698 true_negative:209 false_positive:0 false_negative:41889 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:668 true_negative:209 false_positive:0 false_negative:43919 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:402 true_negative:209 false_positive:0 false_negative:44185 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:209 false_positive:0 false_negative:44581 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:209 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:209 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:209 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:209 false_positive:0 false_negative:44586 
