fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.000 precision:0.911 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:3422 false_negative:0 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.050 precision:0.912 recall:0.935 true_negative_rate:0.086 true_positive:32576 true_negative:293 false_positive:3129 false_negative:2255 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.100 precision:0.923 recall:0.783 true_negative_rate:0.330 true_positive:27287 true_negative:1130 false_positive:2292 false_negative:7544 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.150 precision:0.951 recall:0.601 true_negative_rate:0.684 true_positive:20920 true_negative:2342 false_positive:1080 false_negative:13911 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.200 precision:0.981 recall:0.468 true_negative_rate:0.906 true_positive:16287 true_negative:3099 false_positive:323 false_negative:18544 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.250 precision:0.989 recall:0.391 true_negative_rate:0.957 true_positive:13607 true_negative:3274 false_positive:148 false_negative:21224 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.300 precision:0.993 recall:0.328 true_negative_rate:0.977 true_positive:11430 true_negative:3342 false_positive:80 false_negative:23401 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.274 true_negative_rate:0.992 true_positive:9553 true_negative:3396 false_positive:26 false_negative:25278 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.226 true_negative_rate:0.999 true_positive:7884 true_negative:3417 false_positive:5 false_negative:26947 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6461 true_negative:3421 false_positive:1 false_negative:28370 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5013 true_negative:3421 false_positive:1 false_negative:29818 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:3773 true_negative:3422 false_positive:0 false_negative:31058 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:2624 true_negative:3422 false_positive:0 false_negative:32207 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.048 true_negative_rate:1.000 true_positive:1669 true_negative:3422 false_positive:0 false_negative:33162 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1208 true_negative:3422 false_positive:0 false_negative:33623 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:907 true_negative:3422 false_positive:0 false_negative:33924 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:573 true_negative:3422 false_positive:0 false_negative:34258 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:219 true_negative:3422 false_positive:0 false_negative:34612 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:75 true_negative:3422 false_positive:0 false_negative:34756 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:17 true_negative:3422 false_positive:0 false_negative:34814 
fhw_ocount_60_osize_16_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3422 false_positive:0 false_negative:34830 
