edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.000 precision:0.646 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:24424 false_negative:0 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.050 precision:0.627 recall:0.756 true_negative_rate:0.178 true_positive:33697 true_negative:4343 false_positive:20081 false_negative:10890 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.100 precision:0.769 recall:0.479 true_negative_rate:0.737 true_positive:21365 true_negative:17990 false_positive:6434 false_negative:23222 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.150 precision:0.922 recall:0.329 true_negative_rate:0.949 true_positive:14665 true_negative:23185 false_positive:1239 false_negative:29922 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.200 precision:0.961 recall:0.236 true_negative_rate:0.983 true_positive:10539 true_negative:23999 false_positive:425 false_negative:34048 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.250 precision:0.985 recall:0.176 true_negative_rate:0.995 true_positive:7829 true_negative:24307 false_positive:117 false_negative:36758 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.300 precision:0.994 recall:0.135 true_negative_rate:0.998 true_positive:6019 true_negative:24385 false_positive:39 false_negative:38568 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.350 precision:0.997 recall:0.110 true_negative_rate:0.999 true_positive:4908 true_negative:24408 false_positive:16 false_negative:39679 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.092 true_negative_rate:1.000 true_positive:4096 true_negative:24413 false_positive:11 false_negative:40491 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.082 true_negative_rate:1.000 true_positive:3666 true_negative:24419 false_positive:5 false_negative:40921 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.077 true_negative_rate:1.000 true_positive:3415 true_negative:24419 false_positive:5 false_negative:41172 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3130 true_negative:24424 false_positive:0 false_negative:41457 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3059 true_negative:24424 false_positive:0 false_negative:41528 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2711 true_negative:24424 false_positive:0 false_negative:41876 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:892 true_negative:24424 false_positive:0 false_negative:43695 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:383 true_negative:24424 false_positive:0 false_negative:44204 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:24424 false_positive:0 false_negative:44542 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:24424 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:24424 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:24424 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_24_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:24424 false_positive:0 false_negative:44586 
