aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.000 precision:0.921 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3261 false_negative:0 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.050 precision:0.921 recall:0.863 true_negative_rate:0.141 true_positive:32617 true_negative:459 false_positive:2802 false_negative:5178 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.100 precision:0.966 recall:0.724 true_negative_rate:0.700 true_positive:27362 true_negative:2284 false_positive:977 false_negative:10433 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.150 precision:0.991 recall:0.622 true_negative_rate:0.937 true_positive:23504 true_negative:3056 false_positive:205 false_negative:14291 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.200 precision:0.996 recall:0.542 true_negative_rate:0.974 true_positive:20486 true_negative:3175 false_positive:86 false_negative:17309 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.479 true_negative_rate:0.983 true_positive:18086 true_negative:3207 false_positive:54 false_negative:19709 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.420 true_negative_rate:0.991 true_positive:15886 true_negative:3232 false_positive:29 false_negative:21909 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.356 true_negative_rate:0.991 true_positive:13472 true_negative:3233 false_positive:28 false_negative:24323 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.289 true_negative_rate:0.995 true_positive:10914 true_negative:3244 false_positive:17 false_negative:26881 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.232 true_negative_rate:0.997 true_positive:8782 true_negative:3251 false_positive:10 false_negative:29013 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:7019 true_negative:3261 false_positive:0 false_negative:30776 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5327 true_negative:3261 false_positive:0 false_negative:32468 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3812 true_negative:3261 false_positive:0 false_negative:33983 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2538 true_negative:3261 false_positive:0 false_negative:35257 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1284 true_negative:3261 false_positive:0 false_negative:36511 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:503 true_negative:3261 false_positive:0 false_negative:37292 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:103 true_negative:3261 false_positive:0 false_negative:37692 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:43 true_negative:3261 false_positive:0 false_negative:37752 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:3261 false_positive:0 false_negative:37767 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3261 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_15_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3261 false_positive:0 false_negative:37794 
