aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.000 precision:0.883 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4993 false_negative:0 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.050 precision:0.927 recall:0.869 true_negative_rate:0.480 true_positive:32841 true_negative:2399 false_positive:2594 false_negative:4954 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.100 precision:0.992 recall:0.723 true_negative_rate:0.956 true_positive:27312 true_negative:4774 false_positive:219 false_negative:10483 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.150 precision:0.996 recall:0.619 true_negative_rate:0.981 true_positive:23410 true_negative:4900 false_positive:93 false_negative:14385 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.542 true_negative_rate:0.990 true_positive:20468 true_negative:4945 false_positive:48 false_negative:17327 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.477 true_negative_rate:0.993 true_positive:18030 true_negative:4958 false_positive:35 false_negative:19765 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.420 true_negative_rate:0.995 true_positive:15887 true_negative:4969 false_positive:24 false_negative:21908 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.360 true_negative_rate:0.997 true_positive:13623 true_negative:4977 false_positive:16 false_negative:24172 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.289 true_negative_rate:0.997 true_positive:10907 true_negative:4979 false_positive:14 false_negative:26888 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.231 true_negative_rate:0.999 true_positive:8723 true_negative:4988 false_positive:5 false_negative:29072 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6999 true_negative:4991 false_positive:2 false_negative:30796 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5339 true_negative:4993 false_positive:0 false_negative:32456 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3828 true_negative:4993 false_positive:0 false_negative:33967 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2586 true_negative:4993 false_positive:0 false_negative:35209 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1375 true_negative:4993 false_positive:0 false_negative:36420 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:507 true_negative:4993 false_positive:0 false_negative:37288 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:58 true_negative:4993 false_positive:0 false_negative:37737 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:33 true_negative:4993 false_positive:0 false_negative:37762 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:4993 false_positive:0 false_negative:37770 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:4993 false_positive:0 false_negative:37782 
aces_publicb_ocount_140_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4993 false_positive:0 false_negative:37794 
