fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.000 precision:0.931 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1103 false_negative:0 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.050 precision:0.977 recall:0.921 true_negative_rate:0.711 true_positive:13716 true_negative:784 false_positive:319 false_negative:1177 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.100 precision:0.995 recall:0.802 true_negative_rate:0.947 true_positive:11938 true_negative:1045 false_positive:58 false_negative:2955 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.669 true_negative_rate:0.971 true_positive:9962 true_negative:1071 false_positive:32 false_negative:4931 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.556 true_negative_rate:0.991 true_positive:8277 true_negative:1093 false_positive:10 false_negative:6616 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.479 true_negative_rate:0.996 true_positive:7130 true_negative:1099 false_positive:4 false_negative:7763 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.419 true_negative_rate:0.996 true_positive:6233 true_negative:1099 false_positive:4 false_negative:8660 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.379 true_negative_rate:0.996 true_positive:5639 true_negative:1099 false_positive:4 false_negative:9254 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.334 true_negative_rate:0.997 true_positive:4975 true_negative:1100 false_positive:3 false_negative:9918 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.290 true_negative_rate:0.999 true_positive:4321 true_negative:1102 false_positive:1 false_negative:10572 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.259 true_negative_rate:0.999 true_positive:3850 true_negative:1102 false_positive:1 false_negative:11043 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:0.999 true_positive:3352 true_negative:1102 false_positive:1 false_negative:11541 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.195 true_negative_rate:1.000 true_positive:2905 true_negative:1103 false_positive:0 false_negative:11988 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.156 true_negative_rate:1.000 true_positive:2329 true_negative:1103 false_positive:0 false_negative:12564 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.121 true_negative_rate:1.000 true_positive:1804 true_negative:1103 false_positive:0 false_negative:13089 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:1359 true_negative:1103 false_positive:0 false_negative:13534 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:922 true_negative:1103 false_positive:0 false_negative:13971 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:444 true_negative:1103 false_positive:0 false_negative:14449 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:154 true_negative:1103 false_positive:0 false_negative:14739 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:1103 false_positive:0 false_negative:14857 
fr101_ocount_140_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1103 false_positive:0 false_negative:14892 
