fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.000 precision:0.931 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1103 false_negative:0 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.050 precision:0.948 recall:0.925 true_negative_rate:0.322 true_positive:13774 true_negative:355 false_positive:748 false_negative:1119 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.100 precision:0.992 recall:0.801 true_negative_rate:0.915 true_positive:11927 true_negative:1009 false_positive:94 false_negative:2966 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.662 true_negative_rate:0.976 true_positive:9863 true_negative:1077 false_positive:26 false_negative:5030 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.550 true_negative_rate:0.993 true_positive:8189 true_negative:1095 false_positive:8 false_negative:6704 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.477 true_negative_rate:0.997 true_positive:7100 true_negative:1100 false_positive:3 false_negative:7793 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:0.997 true_positive:6230 true_negative:1100 false_positive:3 false_negative:8663 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:1.000 true_positive:5619 true_negative:1103 false_positive:0 false_negative:9274 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:1.000 true_positive:4937 true_negative:1103 false_positive:0 false_negative:9956 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:4294 true_negative:1103 false_positive:0 false_negative:10599 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3828 true_negative:1103 false_positive:0 false_negative:11065 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3315 true_negative:1103 false_positive:0 false_negative:11578 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2864 true_negative:1103 false_positive:0 false_negative:12029 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2261 true_negative:1103 false_positive:0 false_negative:12632 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.117 true_negative_rate:1.000 true_positive:1749 true_negative:1103 false_positive:0 false_negative:13144 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1322 true_negative:1103 false_positive:0 false_negative:13571 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:874 true_negative:1103 false_positive:0 false_negative:14019 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:397 true_negative:1103 false_positive:0 false_negative:14496 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:129 true_negative:1103 false_positive:0 false_negative:14764 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:33 true_negative:1103 false_positive:0 false_negative:14860 
fr101_ocount_40_osize_8_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1103 false_positive:0 false_negative:14892 
