csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.000 precision:0.968 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:549 false_negative:0 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.050 precision:0.970 recall:0.967 true_negative_rate:0.069 true_positive:16309 true_negative:38 false_positive:511 false_negative:548 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.100 precision:0.975 recall:0.868 true_negative_rate:0.322 true_positive:14629 true_negative:177 false_positive:372 false_negative:2228 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.150 precision:0.987 recall:0.701 true_negative_rate:0.721 true_positive:11816 true_negative:396 false_positive:153 false_negative:5041 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.200 precision:0.993 recall:0.515 true_negative_rate:0.896 true_positive:8676 true_negative:492 false_positive:57 false_negative:8181 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.250 precision:0.992 recall:0.370 true_negative_rate:0.905 true_positive:6242 true_negative:497 false_positive:52 false_negative:10615 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.300 precision:0.992 recall:0.273 true_negative_rate:0.931 true_positive:4607 true_negative:511 false_positive:38 false_negative:12250 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.350 precision:0.993 recall:0.203 true_negative_rate:0.958 true_positive:3428 true_negative:526 false_positive:23 false_negative:13429 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.400 precision:0.995 recall:0.150 true_negative_rate:0.978 true_positive:2521 true_negative:537 false_positive:12 false_negative:14336 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.107 true_negative_rate:0.996 true_positive:1810 true_negative:547 false_positive:2 false_negative:15047 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:1176 true_negative:549 false_positive:0 false_negative:15681 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.043 true_negative_rate:1.000 true_positive:719 true_negative:549 false_positive:0 false_negative:16138 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:412 true_negative:549 false_positive:0 false_negative:16445 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:173 true_negative:549 false_positive:0 false_negative:16684 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:69 true_negative:549 false_positive:0 false_negative:16788 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:549 false_positive:0 false_negative:16829 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:549 false_positive:0 false_negative:16836 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:15 true_negative:549 false_positive:0 false_negative:16842 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:549 false_positive:0 false_negative:16851 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:549 false_positive:0 false_negative:16854 
csail_ocount_20_osize_10_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:549 false_positive:0 false_negative:16856 
