fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.857 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:5814 false_negative:0 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.862 recall:0.940 true_negative_rate:0.097 true_positive:32749 true_negative:563 false_positive:5251 false_negative:2082 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.100 precision:0.879 recall:0.795 true_negative_rate:0.347 true_positive:27704 true_negative:2018 false_positive:3796 false_negative:7127 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.150 precision:0.921 recall:0.613 true_negative_rate:0.685 true_positive:21353 true_negative:3980 false_positive:1834 false_negative:13478 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.200 precision:0.962 recall:0.473 true_negative_rate:0.888 true_positive:16492 true_negative:5164 false_positive:650 false_negative:18339 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.250 precision:0.985 recall:0.389 true_negative_rate:0.964 true_positive:13557 true_negative:5602 false_positive:212 false_negative:21274 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.300 precision:0.990 recall:0.327 true_negative_rate:0.980 true_positive:11404 true_negative:5699 false_positive:115 false_negative:23427 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.350 precision:0.992 recall:0.269 true_negative_rate:0.987 true_positive:9372 true_negative:5737 false_positive:77 false_negative:25459 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.222 true_negative_rate:0.996 true_positive:7730 true_negative:5790 false_positive:24 false_negative:27101 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.179 true_negative_rate:0.999 true_positive:6249 true_negative:5807 false_positive:7 false_negative:28582 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.140 true_negative_rate:0.999 true_positive:4884 true_negative:5809 false_positive:5 false_negative:29947 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.107 true_negative_rate:1.000 true_positive:3717 true_negative:5813 false_positive:1 false_negative:31114 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:2565 true_negative:5813 false_positive:1 false_negative:32266 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.650 precision:0.999 recall:0.046 true_negative_rate:1.000 true_positive:1608 true_negative:5813 false_positive:1 false_negative:33223 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.700 precision:0.999 recall:0.034 true_negative_rate:1.000 true_positive:1179 true_negative:5813 false_positive:1 false_negative:33652 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.750 precision:0.999 recall:0.025 true_negative_rate:1.000 true_positive:880 true_negative:5813 false_positive:1 false_negative:33951 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:537 true_negative:5814 false_positive:0 false_negative:34294 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:179 true_negative:5814 false_positive:0 false_negative:34652 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:51 true_negative:5814 false_positive:0 false_negative:34780 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:5814 false_positive:0 false_negative:34819 
fhw_ocount_120_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5814 false_positive:0 false_negative:34830 
