fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.996 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:139 false_negative:0 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.934 true_negative_rate:0.525 true_positive:32537 true_negative:73 false_positive:66 false_negative:2294 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.778 true_negative_rate:0.820 true_positive:27104 true_negative:114 false_positive:25 false_negative:7727 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.594 true_negative_rate:0.892 true_positive:20673 true_negative:124 false_positive:15 false_negative:14158 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.463 true_negative_rate:0.899 true_positive:16139 true_negative:125 false_positive:14 false_negative:18692 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.387 true_negative_rate:0.899 true_positive:13490 true_negative:125 false_positive:14 false_negative:21341 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.326 true_negative_rate:0.942 true_positive:11353 true_negative:131 false_positive:8 false_negative:23478 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.271 true_negative_rate:0.964 true_positive:9441 true_negative:134 false_positive:5 false_negative:25390 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:0.978 true_positive:7888 true_negative:136 false_positive:3 false_negative:26943 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:0.986 true_positive:6429 true_negative:137 false_positive:2 false_negative:28402 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4993 true_negative:139 false_positive:0 false_negative:29838 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3852 true_negative:139 false_positive:0 false_negative:30979 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:2661 true_negative:139 false_positive:0 false_negative:32170 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1701 true_negative:139 false_positive:0 false_negative:33130 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1247 true_negative:139 false_positive:0 false_negative:33584 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:971 true_negative:139 false_positive:0 false_negative:33860 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:670 true_negative:139 false_positive:0 false_negative:34161 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:218 true_negative:139 false_positive:0 false_negative:34613 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:139 false_positive:0 false_negative:34783 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:139 false_positive:0 false_negative:34818 
fhw_ocount_40_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:139 false_positive:0 false_negative:34830 
