edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.000 precision:0.591 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:30920 false_negative:0 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.050 precision:0.520 recall:0.728 true_negative_rate:0.031 true_positive:32478 true_negative:953 false_positive:29967 false_negative:12109 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.100 precision:0.505 recall:0.469 true_negative_rate:0.336 true_positive:20913 true_negative:10383 false_positive:20537 false_negative:23674 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.150 precision:0.783 recall:0.316 true_negative_rate:0.874 true_positive:14069 true_negative:27024 false_positive:3896 false_negative:30518 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.200 precision:0.953 recall:0.229 true_negative_rate:0.984 true_positive:10223 true_negative:30412 false_positive:508 false_negative:34364 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.250 precision:0.990 recall:0.172 true_negative_rate:0.997 true_positive:7656 true_negative:30840 false_positive:80 false_negative:36931 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.300 precision:0.995 recall:0.138 true_negative_rate:0.999 true_positive:6167 true_negative:30890 false_positive:30 false_negative:38420 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.115 true_negative_rate:1.000 true_positive:5109 true_negative:30914 false_positive:6 false_negative:39478 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:4056 true_negative:30919 false_positive:1 false_negative:40531 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3672 true_negative:30920 false_positive:0 false_negative:40915 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3325 true_negative:30920 false_positive:0 false_negative:41262 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3104 true_negative:30920 false_positive:0 false_negative:41483 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2992 true_negative:30920 false_positive:0 false_negative:41595 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2750 true_negative:30920 false_positive:0 false_negative:41837 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:949 true_negative:30920 false_positive:0 false_negative:43638 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:462 true_negative:30920 false_positive:0 false_negative:44125 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:41 true_negative:30920 false_positive:0 false_negative:44546 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30920 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30920 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30920 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_39_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30920 false_positive:0 false_negative:44586 
