fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.995 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:174 false_negative:0 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.934 true_negative_rate:0.621 true_positive:32534 true_negative:108 false_positive:66 false_negative:2297 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.778 true_negative_rate:0.879 true_positive:27101 true_negative:153 false_positive:21 false_negative:7730 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.595 true_negative_rate:0.914 true_positive:20715 true_negative:159 false_positive:15 false_negative:14116 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.464 true_negative_rate:0.943 true_positive:16176 true_negative:164 false_positive:10 false_negative:18655 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.389 true_negative_rate:0.960 true_positive:13549 true_negative:167 false_positive:7 false_negative:21282 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.323 true_negative_rate:0.977 true_positive:11262 true_negative:170 false_positive:4 false_negative:23569 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.270 true_negative_rate:0.977 true_positive:9393 true_negative:170 false_positive:4 false_negative:25438 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.225 true_negative_rate:0.989 true_positive:7848 true_negative:172 false_positive:2 false_negative:26983 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:0.994 true_positive:6400 true_negative:173 false_positive:1 false_negative:28431 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.142 true_negative_rate:0.994 true_positive:4942 true_negative:173 false_positive:1 false_negative:29889 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.109 true_negative_rate:0.994 true_positive:3806 true_negative:173 false_positive:1 false_negative:31025 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.076 true_negative_rate:0.994 true_positive:2630 true_negative:173 false_positive:1 false_negative:32201 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1701 true_negative:174 false_positive:0 false_negative:33130 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1251 true_negative:174 false_positive:0 false_negative:33580 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:959 true_negative:174 false_positive:0 false_negative:33872 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:651 true_negative:174 false_positive:0 false_negative:34180 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:206 true_negative:174 false_positive:0 false_negative:34625 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:174 false_positive:0 false_negative:34786 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:174 false_positive:0 false_negative:34818 
fhw_ocount_80_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:174 false_positive:0 false_negative:34830 
