edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.000 precision:0.993 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:328 false_negative:0 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.050 precision:1.000 recall:0.702 true_negative_rate:0.954 true_positive:31288 true_negative:313 false_positive:15 false_negative:13299 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.441 true_negative_rate:0.994 true_positive:19678 true_negative:326 false_positive:2 false_negative:24909 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:1.000 true_positive:13500 true_negative:328 false_positive:0 false_negative:31087 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:1.000 true_positive:9648 true_negative:328 false_positive:0 false_negative:34939 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7369 true_negative:328 false_positive:0 false_negative:37218 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5717 true_negative:328 false_positive:0 false_negative:38870 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4865 true_negative:328 false_positive:0 false_negative:39722 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3947 true_negative:328 false_positive:0 false_negative:40640 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:328 false_positive:0 false_negative:40968 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3322 true_negative:328 false_positive:0 false_negative:41265 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:328 false_positive:0 false_negative:41478 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:328 false_positive:0 false_negative:41537 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2697 true_negative:328 false_positive:0 false_negative:41890 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:670 true_negative:328 false_positive:0 false_negative:43917 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:402 true_negative:328 false_positive:0 false_negative:44185 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:328 false_positive:0 false_negative:44580 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:328 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:328 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:328 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:328 false_positive:0 false_negative:44586 
