aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.000 precision:0.907 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3853 false_negative:0 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.050 precision:0.948 recall:0.866 true_negative_rate:0.535 true_positive:32717 true_negative:2060 false_positive:1793 false_negative:5078 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.100 precision:0.989 recall:0.720 true_negative_rate:0.924 true_positive:27228 true_negative:3560 false_positive:293 false_negative:10567 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.150 precision:0.994 recall:0.623 true_negative_rate:0.961 true_positive:23545 true_negative:3703 false_positive:150 false_negative:14250 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.200 precision:0.996 recall:0.542 true_negative_rate:0.977 true_positive:20497 true_negative:3764 false_positive:89 false_negative:17298 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.477 true_negative_rate:0.985 true_positive:18029 true_negative:3796 false_positive:57 false_negative:19766 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.423 true_negative_rate:0.995 true_positive:15984 true_negative:3834 false_positive:19 false_negative:21811 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.360 true_negative_rate:0.997 true_positive:13610 true_negative:3840 false_positive:13 false_negative:24185 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.290 true_negative_rate:0.997 true_positive:10971 true_negative:3841 false_positive:12 false_negative:26824 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:0.999 true_positive:8759 true_negative:3849 false_positive:4 false_negative:29036 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:7037 true_negative:3853 false_positive:0 false_negative:30758 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5337 true_negative:3853 false_positive:0 false_negative:32458 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3795 true_negative:3853 false_positive:0 false_negative:34000 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2562 true_negative:3853 false_positive:0 false_negative:35233 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1392 true_negative:3853 false_positive:0 false_negative:36403 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:539 true_negative:3853 false_positive:0 false_negative:37256 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:76 true_negative:3853 false_positive:0 false_negative:37719 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:3853 false_positive:0 false_negative:37760 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:3853 false_positive:0 false_negative:37769 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:3853 false_positive:0 false_negative:37782 
aces_publicb_ocount_140_osize_9_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3853 false_positive:0 false_negative:37794 
