edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.000 precision:0.595 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:30397 false_negative:0 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.050 precision:0.530 recall:0.740 true_negative_rate:0.037 true_positive:33002 true_negative:1127 false_positive:29270 false_negative:11585 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.100 precision:0.556 recall:0.486 true_negative_rate:0.430 true_positive:21677 true_negative:13073 false_positive:17324 false_negative:22910 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.150 precision:0.774 recall:0.332 true_negative_rate:0.858 true_positive:14789 true_negative:26087 false_positive:4310 false_negative:29798 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.200 precision:0.948 recall:0.230 true_negative_rate:0.981 true_positive:10263 true_negative:29833 false_positive:564 false_negative:34324 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.250 precision:0.971 recall:0.177 true_negative_rate:0.992 true_positive:7871 true_negative:30160 false_positive:237 false_negative:36716 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.300 precision:0.982 recall:0.136 true_negative_rate:0.996 true_positive:6071 true_negative:30287 false_positive:110 false_negative:38516 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.350 precision:0.987 recall:0.112 true_negative_rate:0.998 true_positive:5013 true_negative:30331 false_positive:66 false_negative:39574 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.400 precision:0.996 recall:0.097 true_negative_rate:0.999 true_positive:4333 true_negative:30380 false_positive:17 false_negative:40254 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3678 true_negative:30396 false_positive:1 false_negative:40909 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3363 true_negative:30397 false_positive:0 false_negative:41224 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:3147 true_negative:30397 false_positive:0 false_negative:41440 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3037 true_negative:30397 false_positive:0 false_negative:41550 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2730 true_negative:30397 false_positive:0 false_negative:41857 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:966 true_negative:30397 false_positive:0 false_negative:43621 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:418 true_negative:30397 false_positive:0 false_negative:44169 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:63 true_negative:30397 false_positive:0 false_negative:44524 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30397 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30397 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30397 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_34_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:30397 false_positive:0 false_negative:44586 
