csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.000 precision:0.964 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:623 false_negative:0 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.050 precision:0.972 recall:0.977 true_negative_rate:0.247 true_positive:16466 true_negative:154 false_positive:469 false_negative:391 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.100 precision:0.989 recall:0.902 true_negative_rate:0.719 true_positive:15197 true_negative:448 false_positive:175 false_negative:1660 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.150 precision:0.994 recall:0.752 true_negative_rate:0.884 true_positive:12669 true_negative:551 false_positive:72 false_negative:4188 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.570 true_negative_rate:0.952 true_positive:9610 true_negative:593 false_positive:30 false_negative:7247 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.409 true_negative_rate:0.973 true_positive:6896 true_negative:606 false_positive:17 false_negative:9961 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.297 true_negative_rate:0.987 true_positive:5011 true_negative:615 false_positive:8 false_negative:11846 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.221 true_negative_rate:0.992 true_positive:3724 true_negative:618 false_positive:5 false_negative:13133 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.157 true_negative_rate:0.995 true_positive:2654 true_negative:620 false_positive:3 false_negative:14203 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:1756 true_negative:623 false_positive:0 false_negative:15101 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1105 true_negative:623 false_positive:0 false_negative:15752 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:657 true_negative:623 false_positive:0 false_negative:16200 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:372 true_negative:623 false_positive:0 false_negative:16485 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:161 true_negative:623 false_positive:0 false_negative:16696 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:58 true_negative:623 false_positive:0 false_negative:16799 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:623 false_positive:0 false_negative:16831 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:623 false_positive:0 false_negative:16838 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:623 false_positive:0 false_negative:16847 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:623 false_positive:0 false_negative:16851 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:623 false_positive:0 false_negative:16854 
csail_ocount_140_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:623 false_positive:0 false_negative:16856 
