edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.000 precision:0.921 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:3824 false_negative:0 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.050 precision:0.975 recall:0.710 true_negative_rate:0.784 true_positive:31645 true_negative:2998 false_positive:826 false_negative:12942 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.100 precision:0.997 recall:0.444 true_negative_rate:0.982 true_positive:19776 true_negative:3755 false_positive:69 false_negative:24811 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.305 true_negative_rate:1.000 true_positive:13603 true_negative:3823 false_positive:1 false_negative:30984 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9690 true_negative:3824 false_positive:0 false_negative:34897 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7379 true_negative:3824 false_positive:0 false_negative:37208 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5719 true_negative:3824 false_positive:0 false_negative:38868 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4873 true_negative:3824 false_positive:0 false_negative:39714 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3947 true_negative:3824 false_positive:0 false_negative:40640 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3613 true_negative:3824 false_positive:0 false_negative:40974 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3319 true_negative:3824 false_positive:0 false_negative:41268 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3110 true_negative:3824 false_positive:0 false_negative:41477 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3047 true_negative:3824 false_positive:0 false_negative:41540 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2697 true_negative:3824 false_positive:0 false_negative:41890 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:693 true_negative:3824 false_positive:0 false_negative:43894 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:402 true_negative:3824 false_positive:0 false_negative:44185 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:3824 false_positive:0 false_negative:44576 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3824 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3824 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3824 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_11_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3824 false_positive:0 false_negative:44586 
