edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.000 precision:0.990 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:459 false_negative:0 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.050 precision:0.999 recall:0.702 true_negative_rate:0.908 true_positive:31312 true_negative:417 false_positive:42 false_negative:13275 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.441 true_negative_rate:0.969 true_positive:19672 true_negative:445 false_positive:14 false_negative:24915 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.303 true_negative_rate:0.985 true_positive:13513 true_negative:452 false_positive:7 false_negative:31074 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:0.996 true_positive:9647 true_negative:457 false_positive:2 false_negative:34940 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:0.998 true_positive:7361 true_negative:458 false_positive:1 false_negative:37226 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5736 true_negative:459 false_positive:0 false_negative:38851 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4860 true_negative:459 false_positive:0 false_negative:39727 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3948 true_negative:459 false_positive:0 false_negative:40639 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:459 false_positive:0 false_negative:40968 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3319 true_negative:459 false_positive:0 false_negative:41268 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:459 false_positive:0 false_negative:41478 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:459 false_positive:0 false_negative:41537 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2696 true_negative:459 false_positive:0 false_negative:41891 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:668 true_negative:459 false_positive:0 false_negative:43919 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:406 true_negative:459 false_positive:0 false_negative:44181 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:459 false_positive:0 false_negative:44581 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:459 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:459 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:459 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:459 false_positive:0 false_negative:44586 
