aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.971 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1114 false_negative:0 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.995 recall:0.858 true_negative_rate:0.851 true_positive:32436 true_negative:948 false_positive:166 false_negative:5359 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.719 true_negative_rate:0.961 true_positive:27178 true_negative:1070 false_positive:44 false_negative:10617 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.985 true_positive:23390 true_negative:1097 false_positive:17 false_negative:14405 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.993 true_positive:20411 true_negative:1106 false_positive:8 false_negative:17384 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.994 true_positive:17959 true_negative:1107 false_positive:7 false_negative:19836 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.996 true_positive:15889 true_negative:1110 false_positive:4 false_negative:21906 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.998 true_positive:13488 true_negative:1112 false_positive:2 false_negative:24307 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.998 true_positive:10817 true_negative:1112 false_positive:2 false_negative:26978 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.998 true_positive:8716 true_negative:1112 false_positive:2 false_negative:29079 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.998 true_positive:6971 true_negative:1112 false_positive:2 false_negative:30824 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5326 true_negative:1114 false_positive:0 false_negative:32469 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3777 true_negative:1114 false_positive:0 false_negative:34018 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2534 true_negative:1114 false_positive:0 false_negative:35261 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1314 true_negative:1114 false_positive:0 false_negative:36481 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:508 true_negative:1114 false_positive:0 false_negative:37287 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:61 true_negative:1114 false_positive:0 false_negative:37734 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:1114 false_positive:0 false_negative:37761 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1114 false_positive:0 false_negative:37769 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1114 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1114 false_positive:0 false_negative:37794 
