csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.000 precision:0.944 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:991 false_negative:0 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.050 precision:0.955 recall:0.968 true_negative_rate:0.232 true_positive:16318 true_negative:230 false_positive:761 false_negative:539 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.100 precision:0.984 recall:0.869 true_negative_rate:0.759 true_positive:14641 true_negative:752 false_positive:239 false_negative:2216 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.150 precision:0.995 recall:0.697 true_negative_rate:0.943 true_positive:11745 true_negative:935 false_positive:56 false_negative:5112 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.200 precision:0.996 recall:0.507 true_negative_rate:0.969 true_positive:8551 true_negative:960 false_positive:31 false_negative:8306 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.367 true_negative_rate:0.991 true_positive:6186 true_negative:982 false_positive:9 false_negative:10671 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.268 true_negative_rate:0.997 true_positive:4521 true_negative:988 false_positive:3 false_negative:12336 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.201 true_negative_rate:0.999 true_positive:3383 true_negative:990 false_positive:1 false_negative:13474 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.147 true_negative_rate:1.000 true_positive:2486 true_negative:991 false_positive:0 false_negative:14371 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1738 true_negative:991 false_positive:0 false_negative:15119 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:1102 true_negative:991 false_positive:0 false_negative:15755 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:665 true_negative:991 false_positive:0 false_negative:16192 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:380 true_negative:991 false_positive:0 false_negative:16477 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:158 true_negative:991 false_positive:0 false_negative:16699 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:60 true_negative:991 false_positive:0 false_negative:16797 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:991 false_positive:0 false_negative:16831 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:991 false_positive:0 false_negative:16838 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:991 false_positive:0 false_negative:16845 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:991 false_positive:0 false_negative:16851 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:991 false_positive:0 false_negative:16854 
csail_ocount_140_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:991 false_positive:0 false_negative:16856 
