aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.000 precision:0.839 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:7279 false_negative:0 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.050 precision:0.845 recall:0.877 true_negative_rate:0.167 true_positive:33157 true_negative:1213 false_positive:6066 false_negative:4638 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.100 precision:0.926 recall:0.732 true_negative_rate:0.696 true_positive:27678 true_negative:5067 false_positive:2212 false_negative:10117 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.150 precision:0.982 recall:0.626 true_negative_rate:0.940 true_positive:23660 true_negative:6843 false_positive:436 false_negative:14135 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.543 true_negative_rate:0.972 true_positive:20523 true_negative:7078 false_positive:201 false_negative:17272 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.250 precision:0.993 recall:0.478 true_negative_rate:0.984 true_positive:18062 true_negative:7159 false_positive:120 false_negative:19733 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.423 true_negative_rate:0.994 true_positive:15994 true_negative:7232 false_positive:47 false_negative:21801 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.360 true_negative_rate:0.997 true_positive:13612 true_negative:7254 false_positive:25 false_negative:24183 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.288 true_negative_rate:0.998 true_positive:10895 true_negative:7267 false_positive:12 false_negative:26900 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8758 true_negative:7276 false_positive:3 false_negative:29037 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:7001 true_negative:7278 false_positive:1 false_negative:30794 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5381 true_negative:7278 false_positive:1 false_negative:32414 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3783 true_negative:7278 false_positive:1 false_negative:34012 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2541 true_negative:7278 false_positive:1 false_negative:35254 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1366 true_negative:7279 false_positive:0 false_negative:36429 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:548 true_negative:7279 false_positive:0 false_negative:37247 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:101 true_negative:7279 false_positive:0 false_negative:37694 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:39 true_negative:7279 false_positive:0 false_negative:37756 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:7279 false_positive:0 false_negative:37770 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:7279 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_17_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7279 false_positive:0 false_negative:37794 
