edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.000 precision:0.813 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:10239 false_negative:0 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.050 precision:0.841 recall:0.718 true_negative_rate:0.411 true_positive:31997 true_negative:4208 false_positive:6031 false_negative:12590 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.100 precision:0.958 recall:0.454 true_negative_rate:0.914 true_positive:20228 true_negative:9355 false_positive:884 false_negative:24359 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.150 precision:0.992 recall:0.309 true_negative_rate:0.989 true_positive:13774 true_negative:10129 false_positive:110 false_negative:30813 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.219 true_negative_rate:0.994 true_positive:9759 true_negative:10181 false_positive:58 false_negative:34828 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.250 precision:0.995 recall:0.169 true_negative_rate:0.996 true_positive:7524 true_negative:10199 false_positive:40 false_negative:37063 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.300 precision:0.995 recall:0.131 true_negative_rate:0.997 true_positive:5848 true_negative:10210 false_positive:29 false_negative:38739 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.110 true_negative_rate:0.999 true_positive:4920 true_negative:10229 false_positive:10 false_negative:39667 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.089 true_negative_rate:1.000 true_positive:3973 true_negative:10237 false_positive:2 false_negative:40614 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3617 true_negative:10239 false_positive:0 false_negative:40970 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3311 true_negative:10239 false_positive:0 false_negative:41276 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3116 true_negative:10239 false_positive:0 false_negative:41471 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:10239 false_positive:0 false_negative:41537 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2700 true_negative:10239 false_positive:0 false_negative:41887 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:776 true_negative:10239 false_positive:0 false_negative:43811 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:437 true_negative:10239 false_positive:0 false_negative:44150 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:10239 false_positive:0 false_negative:44573 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10239 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10239 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10239 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_18_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10239 false_positive:0 false_negative:44586 
