edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.000 precision:0.443 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:56164 false_negative:0 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.050 precision:0.414 recall:0.777 true_negative_rate:0.126 true_positive:34631 true_negative:7072 false_positive:49092 false_negative:9956 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.100 precision:0.445 recall:0.514 true_negative_rate:0.491 true_positive:22931 true_negative:27604 false_positive:28560 false_negative:21656 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.150 precision:0.692 recall:0.352 true_negative_rate:0.876 true_positive:15687 true_negative:49198 false_positive:6966 false_negative:28900 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.200 precision:0.910 recall:0.236 true_negative_rate:0.982 true_positive:10544 true_negative:55126 false_positive:1038 false_negative:34043 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.250 precision:0.977 recall:0.168 true_negative_rate:0.997 true_positive:7491 true_negative:55984 false_positive:180 false_negative:37096 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.300 precision:0.991 recall:0.137 true_negative_rate:0.999 true_positive:6090 true_negative:56110 false_positive:54 false_negative:38497 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.109 true_negative_rate:1.000 true_positive:4863 true_negative:56152 false_positive:12 false_negative:39724 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3934 true_negative:56163 false_positive:1 false_negative:40653 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3632 true_negative:56163 false_positive:1 false_negative:40955 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.073 true_negative_rate:1.000 true_positive:3269 true_negative:56163 false_positive:1 false_negative:41318 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:56164 false_positive:0 false_negative:41478 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2999 true_negative:56164 false_positive:0 false_negative:41588 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2690 true_negative:56164 false_positive:0 false_negative:41897 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:891 true_negative:56164 false_positive:0 false_negative:43696 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:387 true_negative:56164 false_positive:0 false_negative:44200 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:51 true_negative:56164 false_positive:0 false_negative:44536 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:56164 false_positive:0 false_negative:44583 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:56164 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:56164 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_32_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:56164 false_positive:0 false_negative:44586 
