aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.990 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:400 false_negative:0 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.858 true_negative_rate:0.868 true_positive:32436 true_negative:347 false_positive:53 false_negative:5359 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.717 true_negative_rate:0.943 true_positive:27112 true_negative:377 false_positive:23 false_negative:10683 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.950 true_positive:23376 true_negative:380 false_positive:20 false_negative:14419 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.980 true_positive:20425 true_negative:392 false_positive:8 false_negative:17370 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.993 true_positive:17970 true_negative:397 false_positive:3 false_negative:19825 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.421 true_negative_rate:0.993 true_positive:15901 true_negative:397 false_positive:3 false_negative:21894 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.359 true_negative_rate:1.000 true_positive:13578 true_negative:400 false_positive:0 false_negative:24217 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10840 true_negative:400 false_positive:0 false_negative:26955 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8721 true_negative:400 false_positive:0 false_negative:29074 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6977 true_negative:400 false_positive:0 false_negative:30818 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5325 true_negative:400 false_positive:0 false_negative:32470 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3768 true_negative:400 false_positive:0 false_negative:34027 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2541 true_negative:400 false_positive:0 false_negative:35254 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1313 true_negative:400 false_positive:0 false_negative:36482 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:510 true_negative:400 false_positive:0 false_negative:37285 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:400 false_positive:0 false_negative:37735 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:400 false_positive:0 false_negative:37760 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:400 false_positive:0 false_negative:37769 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:400 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:400 false_positive:0 false_negative:37794 
