fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.966 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1236 false_negative:0 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.974 recall:0.937 true_negative_rate:0.294 true_positive:32651 true_negative:363 false_positive:873 false_negative:2180 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.985 recall:0.784 true_negative_rate:0.669 true_positive:27324 true_negative:827 false_positive:409 false_negative:7507 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.991 recall:0.598 true_negative_rate:0.849 true_positive:20836 true_negative:1049 false_positive:187 false_negative:13995 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.995 recall:0.466 true_negative_rate:0.937 true_positive:16214 true_negative:1158 false_positive:78 false_negative:18617 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.997 recall:0.388 true_negative_rate:0.967 true_positive:13517 true_negative:1195 false_positive:41 false_negative:21314 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.326 true_negative_rate:0.977 true_positive:11348 true_negative:1207 false_positive:29 false_negative:23483 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.271 true_negative_rate:0.986 true_positive:9450 true_negative:1219 false_positive:17 false_negative:25381 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.226 true_negative_rate:0.994 true_positive:7874 true_negative:1229 false_positive:7 false_negative:26957 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6455 true_negative:1236 false_positive:0 false_negative:28376 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5019 true_negative:1236 false_positive:0 false_negative:29812 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:3884 true_negative:1236 false_positive:0 false_negative:30947 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:2711 true_negative:1236 false_positive:0 false_negative:32120 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1741 true_negative:1236 false_positive:0 false_negative:33090 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1254 true_negative:1236 false_positive:0 false_negative:33577 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:976 true_negative:1236 false_positive:0 false_negative:33855 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:671 true_negative:1236 false_positive:0 false_negative:34160 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:220 true_negative:1236 false_positive:0 false_negative:34611 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:46 true_negative:1236 false_positive:0 false_negative:34785 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1236 false_positive:0 false_negative:34818 
fhw_ocount_80_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1236 false_positive:0 false_negative:34830 
