fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.000 precision:0.949 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1971 false_negative:0 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.050 precision:0.970 recall:0.980 true_negative_rate:0.443 true_positive:35739 true_negative:873 false_positive:1098 false_negative:726 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.100 precision:0.983 recall:0.916 true_negative_rate:0.707 true_positive:33401 true_negative:1394 false_positive:577 false_negative:3064 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.150 precision:0.990 recall:0.784 true_negative_rate:0.859 true_positive:28583 true_negative:1693 false_positive:278 false_negative:7882 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.200 precision:0.995 recall:0.619 true_negative_rate:0.939 true_positive:22557 true_negative:1850 false_positive:121 false_negative:13908 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.482 true_negative_rate:0.980 true_positive:17570 true_negative:1932 false_positive:39 false_negative:18895 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.371 true_negative_rate:0.994 true_positive:13512 true_negative:1959 false_positive:12 false_negative:22953 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.273 true_negative_rate:0.998 true_positive:9940 true_negative:1968 false_positive:3 false_negative:26525 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.195 true_negative_rate:0.999 true_positive:7097 true_negative:1970 false_positive:1 false_negative:29368 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:5018 true_negative:1971 false_positive:0 false_negative:31447 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.096 true_negative_rate:1.000 true_positive:3483 true_negative:1971 false_positive:0 false_negative:32982 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:2361 true_negative:1971 false_positive:0 false_negative:34104 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1361 true_negative:1971 false_positive:0 false_negative:35104 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:602 true_negative:1971 false_positive:0 false_negative:35863 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:247 true_negative:1971 false_positive:0 false_negative:36218 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:115 true_negative:1971 false_positive:0 false_negative:36350 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:1971 false_positive:0 false_negative:36417 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:1971 false_positive:0 false_negative:36438 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:1971 false_positive:0 false_negative:36451 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1971 false_positive:0 false_negative:36462 
fr079_ocount_120_osize_6_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1971 false_positive:0 false_negative:36464 
