fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.987 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:465 false_negative:0 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.992 recall:0.935 true_negative_rate:0.452 true_positive:32579 true_negative:210 false_positive:255 false_negative:2252 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.996 recall:0.781 true_negative_rate:0.757 true_positive:27202 true_negative:352 false_positive:113 false_negative:7629 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.596 true_negative_rate:0.875 true_positive:20770 true_negative:407 false_positive:58 false_negative:14061 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.466 true_negative_rate:0.933 true_positive:16244 true_negative:434 false_positive:31 false_negative:18587 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.389 true_negative_rate:0.959 true_positive:13560 true_negative:446 false_positive:19 false_negative:21271 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.328 true_negative_rate:0.976 true_positive:11410 true_negative:454 false_positive:11 false_negative:23421 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.273 true_negative_rate:0.983 true_positive:9499 true_negative:457 false_positive:8 false_negative:25332 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.227 true_negative_rate:0.989 true_positive:7924 true_negative:460 false_positive:5 false_negative:26907 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.186 true_negative_rate:0.998 true_positive:6465 true_negative:464 false_positive:1 false_negative:28366 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.144 true_negative_rate:0.998 true_positive:5029 true_negative:464 false_positive:1 false_negative:29802 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:0.998 true_positive:3875 true_negative:464 false_positive:1 false_negative:30956 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2683 true_negative:465 false_positive:0 false_negative:32148 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1730 true_negative:465 false_positive:0 false_negative:33101 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1253 true_negative:465 false_positive:0 false_negative:33578 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:977 true_negative:465 false_positive:0 false_negative:33854 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:683 true_negative:465 false_positive:0 false_negative:34148 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:235 true_negative:465 false_positive:0 false_negative:34596 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:57 true_negative:465 false_positive:0 false_negative:34774 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:465 false_positive:0 false_negative:34818 
fhw_ocount_120_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:465 false_positive:0 false_negative:34830 
