edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.000 precision:0.984 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:728 false_negative:0 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.050 precision:0.999 recall:0.701 true_negative_rate:0.977 true_positive:31255 true_negative:711 false_positive:17 false_negative:13332 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.100 precision:1.000 recall:0.441 true_negative_rate:1.000 true_positive:19647 true_negative:728 false_positive:0 false_negative:24940 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.302 true_negative_rate:1.000 true_positive:13475 true_negative:728 false_positive:0 false_negative:31112 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:1.000 true_positive:9645 true_negative:728 false_positive:0 false_negative:34942 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7355 true_negative:728 false_positive:0 false_negative:37232 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5724 true_negative:728 false_positive:0 false_negative:38863 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4862 true_negative:728 false_positive:0 false_negative:39725 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3949 true_negative:728 false_positive:0 false_negative:40638 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3612 true_negative:728 false_positive:0 false_negative:40975 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3323 true_negative:728 false_positive:0 false_negative:41264 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:728 false_positive:0 false_negative:41478 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:728 false_positive:0 false_negative:41537 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2695 true_negative:728 false_positive:0 false_negative:41892 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:677 true_negative:728 false_positive:0 false_negative:43910 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:399 true_negative:728 false_positive:0 false_negative:44188 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:728 false_positive:0 false_negative:44574 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:728 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:728 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:728 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:728 false_positive:0 false_negative:44586 
