edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.000 precision:0.323 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:93250 false_negative:0 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.050 precision:0.287 recall:0.806 true_negative_rate:0.043 true_positive:35930 true_negative:4007 false_positive:89243 false_negative:8657 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.100 precision:0.281 recall:0.581 true_negative_rate:0.290 true_positive:25885 true_negative:27057 false_positive:66193 false_negative:18702 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.150 precision:0.381 recall:0.399 true_negative_rate:0.690 true_positive:17802 true_negative:64384 false_positive:28866 false_negative:26785 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.200 precision:0.643 recall:0.270 true_negative_rate:0.928 true_positive:12059 true_negative:86551 false_positive:6699 false_negative:32528 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.250 precision:0.848 recall:0.198 true_negative_rate:0.983 true_positive:8850 true_negative:91667 false_positive:1583 false_negative:35737 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.300 precision:0.945 recall:0.149 true_negative_rate:0.996 true_positive:6647 true_negative:92863 false_positive:387 false_negative:37940 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.350 precision:0.975 recall:0.122 true_negative_rate:0.998 true_positive:5454 true_negative:93109 false_positive:141 false_negative:39133 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.400 precision:0.996 recall:0.100 true_negative_rate:1.000 true_positive:4439 true_negative:93232 false_positive:18 false_negative:40148 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.082 true_negative_rate:1.000 true_positive:3672 true_negative:93247 false_positive:3 false_negative:40915 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3384 true_negative:93250 false_positive:0 false_negative:41203 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3132 true_negative:93250 false_positive:0 false_negative:41455 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3048 true_negative:93250 false_positive:0 false_negative:41539 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2783 true_negative:93250 false_positive:0 false_negative:41804 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:1155 true_negative:93250 false_positive:0 false_negative:43432 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:540 true_negative:93250 false_positive:0 false_negative:44047 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:104 true_negative:93250 false_positive:0 false_negative:44483 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:93250 false_positive:0 false_negative:44580 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:93250 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:93250 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_39_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:93250 false_positive:0 false_negative:44586 
