fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.000 precision:0.877 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2091 false_negative:0 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.050 precision:0.921 recall:0.926 true_negative_rate:0.436 true_positive:13785 true_negative:911 false_positive:1180 false_negative:1108 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.100 precision:0.971 recall:0.804 true_negative_rate:0.826 true_positive:11978 true_negative:1728 false_positive:363 false_negative:2915 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.150 precision:0.985 recall:0.665 true_negative_rate:0.929 true_positive:9900 true_negative:1942 false_positive:149 false_negative:4993 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.200 precision:0.991 recall:0.550 true_negative_rate:0.964 true_positive:8193 true_negative:2015 false_positive:76 false_negative:6700 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.250 precision:0.995 recall:0.477 true_negative_rate:0.984 true_positive:7100 true_negative:2057 false_positive:34 false_negative:7793 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.300 precision:0.996 recall:0.416 true_negative_rate:0.988 true_positive:6202 true_negative:2065 false_positive:26 false_negative:8691 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.350 precision:0.997 recall:0.373 true_negative_rate:0.992 true_positive:5561 true_negative:2074 false_positive:17 false_negative:9332 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.327 true_negative_rate:0.998 true_positive:4865 true_negative:2086 false_positive:5 false_negative:10028 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.281 true_negative_rate:1.000 true_positive:4192 true_negative:2090 false_positive:1 false_negative:10701 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.249 true_negative_rate:1.000 true_positive:3706 true_negative:2091 false_positive:0 false_negative:11187 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:3232 true_negative:2091 false_positive:0 false_negative:11661 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:2742 true_negative:2091 false_positive:0 false_negative:12151 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:2119 true_negative:2091 false_positive:0 false_negative:12774 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:1613 true_negative:2091 false_positive:0 false_negative:13280 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:1192 true_negative:2091 false_positive:0 false_negative:13701 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.048 true_negative_rate:1.000 true_positive:713 true_negative:2091 false_positive:0 false_negative:14180 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:274 true_negative:2091 false_positive:0 false_negative:14619 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:76 true_negative:2091 false_positive:0 false_negative:14817 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:2091 false_positive:0 false_negative:14875 
fr101_ocount_140_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2091 false_positive:0 false_negative:14892 
