edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.000 precision:0.433 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:58412 false_negative:0 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.050 precision:0.386 recall:0.772 true_negative_rate:0.061 true_positive:34404 true_negative:3581 false_positive:54831 false_negative:10183 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.100 precision:0.396 recall:0.531 true_negative_rate:0.381 true_positive:23669 true_negative:22256 false_positive:36156 false_negative:20918 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.150 precision:0.555 recall:0.360 true_negative_rate:0.779 true_positive:16060 true_negative:45518 false_positive:12894 false_negative:28527 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.200 precision:0.665 recall:0.245 true_negative_rate:0.906 true_positive:10916 true_negative:52909 false_positive:5503 false_negative:33671 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.250 precision:0.885 recall:0.177 true_negative_rate:0.983 true_positive:7873 true_negative:57391 false_positive:1021 false_negative:36714 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.300 precision:0.983 recall:0.134 true_negative_rate:0.998 true_positive:5962 true_negative:58306 false_positive:106 false_negative:38625 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.350 precision:0.992 recall:0.112 true_negative_rate:0.999 true_positive:5000 true_negative:58370 false_positive:42 false_negative:39587 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.094 true_negative_rate:1.000 true_positive:4178 true_negative:58412 false_positive:0 false_negative:40409 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3667 true_negative:58412 false_positive:0 false_negative:40920 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3314 true_negative:58412 false_positive:0 false_negative:41273 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3125 true_negative:58412 false_positive:0 false_negative:41462 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3023 true_negative:58412 false_positive:0 false_negative:41564 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2758 true_negative:58412 false_positive:0 false_negative:41829 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:976 true_negative:58412 false_positive:0 false_negative:43611 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:424 true_negative:58412 false_positive:0 false_negative:44163 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:97 true_negative:58412 false_positive:0 false_negative:44490 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:58412 false_positive:0 false_negative:44571 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:58412 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:58412 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_39_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:58412 false_positive:0 false_negative:44586 
