aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.000 precision:0.934 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:2657 false_negative:0 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.050 precision:0.981 recall:0.863 true_negative_rate:0.758 true_positive:32619 true_negative:2013 false_positive:644 false_negative:5176 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.720 true_negative_rate:0.963 true_positive:27202 true_negative:2558 false_positive:99 false_negative:10593 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.987 true_positive:23390 true_negative:2622 false_positive:35 false_negative:14405 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.541 true_negative_rate:0.997 true_positive:20449 true_negative:2649 false_positive:8 false_negative:17346 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.477 true_negative_rate:0.999 true_positive:18012 true_negative:2654 false_positive:3 false_negative:19783 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.999 true_positive:15885 true_negative:2655 false_positive:2 false_negative:21910 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13491 true_negative:2656 false_positive:1 false_negative:24304 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:10899 true_negative:2657 false_positive:0 false_negative:26896 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8719 true_negative:2657 false_positive:0 false_negative:29076 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:7002 true_negative:2657 false_positive:0 false_negative:30793 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5345 true_negative:2657 false_positive:0 false_negative:32450 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3772 true_negative:2657 false_positive:0 false_negative:34023 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2579 true_negative:2657 false_positive:0 false_negative:35216 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1348 true_negative:2657 false_positive:0 false_negative:36447 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:527 true_negative:2657 false_positive:0 false_negative:37268 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:70 true_negative:2657 false_positive:0 false_negative:37725 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:2657 false_positive:0 false_negative:37759 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:2657 false_positive:0 false_negative:37769 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:2657 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2657 false_positive:0 false_negative:37794 
