fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.983 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:597 false_negative:0 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.990 recall:0.936 true_negative_rate:0.456 true_positive:32610 true_negative:272 false_positive:325 false_negative:2221 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.995 recall:0.781 true_negative_rate:0.782 true_positive:27220 true_negative:467 false_positive:130 false_negative:7611 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.596 true_negative_rate:0.941 true_positive:20766 true_negative:562 false_positive:35 false_negative:14065 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.465 true_negative_rate:0.972 true_positive:16181 true_negative:580 false_positive:17 false_negative:18650 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.388 true_negative_rate:0.983 true_positive:13498 true_negative:587 false_positive:10 false_negative:21333 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.326 true_negative_rate:0.990 true_positive:11345 true_negative:591 false_positive:6 false_negative:23486 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.271 true_negative_rate:0.997 true_positive:9443 true_negative:595 false_positive:2 false_negative:25388 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:7885 true_negative:597 false_positive:0 false_negative:26946 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6443 true_negative:597 false_positive:0 false_negative:28388 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4983 true_negative:597 false_positive:0 false_negative:29848 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3840 true_negative:597 false_positive:0 false_negative:30991 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2682 true_negative:597 false_positive:0 false_negative:32149 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1705 true_negative:597 false_positive:0 false_negative:33126 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1250 true_negative:597 false_positive:0 false_negative:33581 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:977 true_negative:597 false_positive:0 false_negative:33854 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:662 true_negative:597 false_positive:0 false_negative:34169 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:223 true_negative:597 false_positive:0 false_negative:34608 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:52 true_negative:597 false_positive:0 false_negative:34779 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:597 false_positive:0 false_negative:34819 
fhw_ocount_100_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:597 false_positive:0 false_negative:34830 
