edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.983 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:756 false_negative:0 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.993 recall:0.703 true_negative_rate:0.697 true_positive:31356 true_negative:527 false_positive:229 false_negative:13231 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.996 recall:0.442 true_negative_rate:0.884 true_positive:19686 true_negative:668 false_positive:88 false_negative:24901 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.303 true_negative_rate:0.915 true_positive:13512 true_negative:692 false_positive:64 false_negative:31075 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.200 precision:0.997 recall:0.218 true_negative_rate:0.960 true_positive:9736 true_negative:726 false_positive:30 false_negative:34851 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.168 true_negative_rate:0.960 true_positive:7486 true_negative:726 false_positive:30 false_negative:37101 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.129 true_negative_rate:0.981 true_positive:5747 true_negative:742 false_positive:14 false_negative:38840 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.111 true_negative_rate:0.988 true_positive:4934 true_negative:747 false_positive:9 false_negative:39653 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3951 true_negative:756 false_positive:0 false_negative:40636 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3623 true_negative:756 false_positive:0 false_negative:40964 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3319 true_negative:756 false_positive:0 false_negative:41268 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:756 false_positive:0 false_negative:41478 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:756 false_positive:0 false_negative:41537 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2697 true_negative:756 false_positive:0 false_negative:41890 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:675 true_negative:756 false_positive:0 false_negative:43912 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:405 true_negative:756 false_positive:0 false_negative:44182 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:756 false_positive:0 false_negative:44579 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:756 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:756 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:756 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:756 false_positive:0 false_negative:44586 
