aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.000 precision:0.900 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4216 false_negative:0 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.050 precision:0.902 recall:0.865 true_negative_rate:0.156 true_positive:32694 true_negative:657 false_positive:3559 false_negative:5101 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.100 precision:0.957 recall:0.720 true_negative_rate:0.707 true_positive:27227 true_negative:2982 false_positive:1234 false_negative:10568 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.150 precision:0.991 recall:0.620 true_negative_rate:0.947 true_positive:23435 true_negative:3992 false_positive:224 false_negative:14360 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.540 true_negative_rate:0.988 true_positive:20407 true_negative:4165 false_positive:51 false_negative:17388 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.474 true_negative_rate:0.992 true_positive:17918 true_negative:4182 false_positive:34 false_negative:19877 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.418 true_negative_rate:0.995 true_positive:15787 true_negative:4195 false_positive:21 false_negative:22008 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.357 true_negative_rate:0.996 true_positive:13476 true_negative:4201 false_positive:15 false_negative:24319 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.286 true_negative_rate:0.996 true_positive:10809 true_negative:4201 false_positive:15 false_negative:26986 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.231 true_negative_rate:0.996 true_positive:8717 true_negative:4201 false_positive:15 false_negative:29078 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.182 true_negative_rate:0.999 true_positive:6865 true_negative:4213 false_positive:3 false_negative:30930 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:5234 true_negative:4216 false_positive:0 false_negative:32561 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3750 true_negative:4216 false_positive:0 false_negative:34045 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:2434 true_negative:4216 false_positive:0 false_negative:35361 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:1250 true_negative:4216 false_positive:0 false_negative:36545 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:493 true_negative:4216 false_positive:0 false_negative:37302 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:54 true_negative:4216 false_positive:0 false_negative:37741 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:4216 false_positive:0 false_negative:37765 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:4216 false_positive:0 false_negative:37771 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:4216 false_positive:0 false_negative:37782 
aces_publicb_ocount_40_osize_17_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4216 false_positive:0 false_negative:37794 
