aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.000 precision:0.845 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:6907 false_negative:0 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.050 precision:0.878 recall:0.869 true_negative_rate:0.342 true_positive:32829 true_negative:2365 false_positive:4542 false_negative:4966 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.100 precision:0.962 recall:0.723 true_negative_rate:0.845 true_positive:27327 true_negative:5837 false_positive:1070 false_negative:10468 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.150 precision:0.985 recall:0.626 true_negative_rate:0.949 true_positive:23654 true_negative:6552 false_positive:355 false_negative:14141 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.200 precision:0.994 recall:0.544 true_negative_rate:0.983 true_positive:20568 true_negative:6787 false_positive:120 false_negative:17227 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.250 precision:0.995 recall:0.479 true_negative_rate:0.987 true_positive:18098 true_negative:6818 false_positive:89 false_negative:19697 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.420 true_negative_rate:0.992 true_positive:15872 true_negative:6854 false_positive:53 false_negative:21923 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.356 true_negative_rate:0.998 true_positive:13458 true_negative:6893 false_positive:14 false_negative:24337 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.287 true_negative_rate:0.999 true_positive:10864 true_negative:6898 false_positive:9 false_negative:26931 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8782 true_negative:6904 false_positive:3 false_negative:29013 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:7037 true_negative:6907 false_positive:0 false_negative:30758 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5296 true_negative:6907 false_positive:0 false_negative:32499 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3741 true_negative:6907 false_positive:0 false_negative:34054 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:2469 true_negative:6907 false_positive:0 false_negative:35326 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1295 true_negative:6907 false_positive:0 false_negative:36500 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:471 true_negative:6907 false_positive:0 false_negative:37324 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:74 true_negative:6907 false_positive:0 false_negative:37721 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:31 true_negative:6907 false_positive:0 false_negative:37764 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:23 true_negative:6907 false_positive:0 false_negative:37772 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:6907 false_positive:0 false_negative:37784 
aces_publicb_ocount_140_osize_11_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6907 false_positive:0 false_negative:37794 
