fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.000 precision:0.894 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:4148 false_negative:0 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.050 precision:0.904 recall:0.941 true_negative_rate:0.156 true_positive:32763 true_negative:649 false_positive:3499 false_negative:2068 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.100 precision:0.931 recall:0.800 true_negative_rate:0.506 true_positive:27871 true_negative:2098 false_positive:2050 false_negative:6960 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.150 precision:0.960 recall:0.617 true_negative_rate:0.783 true_positive:21479 true_negative:3248 false_positive:900 false_negative:13352 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.200 precision:0.982 recall:0.483 true_negative_rate:0.927 true_positive:16826 true_negative:3846 false_positive:302 false_negative:18005 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.250 precision:0.994 recall:0.395 true_negative_rate:0.981 true_positive:13742 true_negative:4069 false_positive:79 false_negative:21089 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.330 true_negative_rate:0.993 true_positive:11480 true_negative:4119 false_positive:29 false_negative:23351 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.350 precision:0.997 recall:0.274 true_negative_rate:0.994 true_positive:9528 true_negative:4124 false_positive:24 false_negative:25303 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.227 true_negative_rate:0.996 true_positive:7909 true_negative:4132 false_positive:16 false_negative:26922 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.186 true_negative_rate:0.999 true_positive:6488 true_negative:4143 false_positive:5 false_negative:28343 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.146 true_negative_rate:0.999 true_positive:5083 true_negative:4145 false_positive:3 false_negative:29748 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3950 true_negative:4148 false_positive:0 false_negative:30881 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:2857 true_negative:4148 false_positive:0 false_negative:31974 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1818 true_negative:4148 false_positive:0 false_negative:33013 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1330 true_negative:4148 false_positive:0 false_negative:33501 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1016 true_negative:4148 false_positive:0 false_negative:33815 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:701 true_negative:4148 false_positive:0 false_negative:34130 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:274 true_negative:4148 false_positive:0 false_negative:34557 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:66 true_negative:4148 false_positive:0 false_negative:34765 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:4148 false_positive:0 false_negative:34815 
fhw_ocount_180_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4148 false_positive:0 false_negative:34830 
