fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.994 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:202 false_negative:0 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.997 recall:0.936 true_negative_rate:0.569 true_positive:32599 true_negative:115 false_positive:87 false_negative:2232 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.783 true_negative_rate:0.832 true_positive:27282 true_negative:168 false_positive:34 false_negative:7549 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.601 true_negative_rate:0.931 true_positive:20946 true_negative:188 false_positive:14 false_negative:13885 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.470 true_negative_rate:0.955 true_positive:16365 true_negative:193 false_positive:9 false_negative:18466 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.392 true_negative_rate:0.970 true_positive:13655 true_negative:196 false_positive:6 false_negative:21176 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.328 true_negative_rate:0.985 true_positive:11432 true_negative:199 false_positive:3 false_negative:23399 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.273 true_negative_rate:0.995 true_positive:9512 true_negative:201 false_positive:1 false_negative:25319 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:7908 true_negative:202 false_positive:0 false_negative:26923 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:6533 true_negative:202 false_positive:0 false_negative:28298 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5064 true_negative:202 false_positive:0 false_negative:29767 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3948 true_negative:202 false_positive:0 false_negative:30883 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:2817 true_negative:202 false_positive:0 false_negative:32014 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1812 true_negative:202 false_positive:0 false_negative:33019 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1306 true_negative:202 false_positive:0 false_negative:33525 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1007 true_negative:202 false_positive:0 false_negative:33824 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:699 true_negative:202 false_positive:0 false_negative:34132 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:275 true_negative:202 false_positive:0 false_negative:34556 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:67 true_negative:202 false_positive:0 false_negative:34764 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:202 false_positive:0 false_negative:34815 
fhw_ocount_100_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:202 false_positive:0 false_negative:34830 
