edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.000 precision:0.535 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:38755 false_negative:0 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.050 precision:0.509 recall:0.755 true_negative_rate:0.162 true_positive:33641 true_negative:6273 false_positive:32482 false_negative:10946 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.100 precision:0.636 recall:0.487 true_negative_rate:0.679 true_positive:21736 true_negative:26328 false_positive:12427 false_negative:22851 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.150 precision:0.811 recall:0.323 true_negative_rate:0.913 true_positive:14394 true_negative:35396 false_positive:3359 false_negative:30193 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.200 precision:0.924 recall:0.229 true_negative_rate:0.978 true_positive:10199 true_negative:37917 false_positive:838 false_negative:34388 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.250 precision:0.967 recall:0.173 true_negative_rate:0.993 true_positive:7734 true_negative:38494 false_positive:261 false_negative:36853 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.300 precision:0.979 recall:0.131 true_negative_rate:0.997 true_positive:5823 true_negative:38633 false_positive:122 false_negative:38764 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.350 precision:0.986 recall:0.109 true_negative_rate:0.998 true_positive:4874 true_negative:38684 false_positive:71 false_negative:39713 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.093 true_negative_rate:1.000 true_positive:4144 true_negative:38748 false_positive:7 false_negative:40443 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3642 true_negative:38755 false_positive:0 false_negative:40945 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3319 true_negative:38755 false_positive:0 false_negative:41268 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3105 true_negative:38755 false_positive:0 false_negative:41482 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3026 true_negative:38755 false_positive:0 false_negative:41561 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2692 true_negative:38755 false_positive:0 false_negative:41895 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:967 true_negative:38755 false_positive:0 false_negative:43620 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:479 true_negative:38755 false_positive:0 false_negative:44108 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:74 true_negative:38755 false_positive:0 false_negative:44513 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:38755 false_positive:0 false_negative:44583 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38755 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38755 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_27_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:38755 false_positive:0 false_negative:44586 
