fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.000 precision:0.638 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:8445 false_negative:0 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.050 precision:0.632 recall:0.928 true_negative_rate:0.048 true_positive:13819 true_negative:409 false_positive:8036 false_negative:1074 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.100 precision:0.649 recall:0.807 true_negative_rate:0.230 true_positive:12012 true_negative:1942 false_positive:6503 false_negative:2881 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.150 precision:0.764 recall:0.685 true_negative_rate:0.627 true_positive:10195 true_negative:5296 false_positive:3149 false_negative:4698 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.200 precision:0.875 recall:0.571 true_negative_rate:0.856 true_positive:8508 true_negative:7231 false_positive:1214 false_negative:6385 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.250 precision:0.968 recall:0.493 true_negative_rate:0.971 true_positive:7349 true_negative:8202 false_positive:243 false_negative:7544 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.300 precision:0.991 recall:0.433 true_negative_rate:0.993 true_positive:6442 true_negative:8389 false_positive:56 false_negative:8451 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.350 precision:0.997 recall:0.379 true_negative_rate:0.998 true_positive:5648 true_negative:8427 false_positive:18 false_negative:9245 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.331 true_negative_rate:0.999 true_positive:4924 true_negative:8438 false_positive:7 false_negative:9969 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.287 true_negative_rate:0.999 true_positive:4280 true_negative:8439 false_positive:6 false_negative:10613 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.257 true_negative_rate:1.000 true_positive:3821 true_negative:8442 false_positive:3 false_negative:11072 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.224 true_negative_rate:1.000 true_positive:3331 true_negative:8443 false_positive:2 false_negative:11562 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.193 true_negative_rate:1.000 true_positive:2868 true_negative:8444 false_positive:1 false_negative:12025 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2296 true_negative:8444 false_positive:1 false_negative:12597 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.118 true_negative_rate:1.000 true_positive:1758 true_negative:8445 false_positive:0 false_negative:13135 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1330 true_negative:8445 false_positive:0 false_negative:13563 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:907 true_negative:8445 false_positive:0 false_negative:13986 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.031 true_negative_rate:1.000 true_positive:462 true_negative:8445 false_positive:0 false_negative:14431 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:158 true_negative:8445 false_positive:0 false_negative:14735 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:8445 false_positive:0 false_negative:14859 
fr101_ocount_80_osize_17_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8445 false_positive:0 false_negative:14892 
