fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.000 precision:0.936 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:2369 false_negative:0 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.050 precision:0.940 recall:0.939 true_negative_rate:0.112 true_positive:32702 true_negative:265 false_positive:2104 false_negative:2129 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.100 precision:0.957 recall:0.788 true_negative_rate:0.476 true_positive:27462 true_negative:1128 false_positive:1241 false_negative:7369 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.150 precision:0.979 recall:0.609 true_negative_rate:0.810 true_positive:21227 true_negative:1920 false_positive:449 false_negative:13604 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.200 precision:0.989 recall:0.477 true_negative_rate:0.921 true_positive:16607 true_negative:2183 false_positive:186 false_negative:18224 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.250 precision:0.994 recall:0.399 true_negative_rate:0.962 true_positive:13881 true_negative:2279 false_positive:90 false_negative:20950 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.336 true_negative_rate:0.985 true_positive:11688 true_negative:2333 false_positive:36 false_negative:23143 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.279 true_negative_rate:0.995 true_positive:9718 true_negative:2356 false_positive:13 false_negative:25113 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.233 true_negative_rate:0.995 true_positive:8132 true_negative:2357 false_positive:12 false_negative:26699 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.192 true_negative_rate:0.997 true_positive:6671 true_negative:2361 false_positive:8 false_negative:28160 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.149 true_negative_rate:0.998 true_positive:5189 true_negative:2365 false_positive:4 false_negative:29642 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:4021 true_negative:2368 false_positive:1 false_negative:30810 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.084 true_negative_rate:1.000 true_positive:2913 true_negative:2369 false_positive:0 false_negative:31918 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.055 true_negative_rate:1.000 true_positive:1933 true_negative:2369 false_positive:0 false_negative:32898 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1337 true_negative:2369 false_positive:0 false_negative:33494 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1042 true_negative:2369 false_positive:0 false_negative:33789 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:769 true_negative:2369 false_positive:0 false_negative:34062 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:319 true_negative:2369 false_positive:0 false_negative:34512 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:89 true_negative:2369 false_positive:0 false_negative:34742 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:2369 false_positive:0 false_negative:34816 
fhw_ocount_60_osize_11_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2369 false_positive:0 false_negative:34830 
