edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.970 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:1359 false_negative:0 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.997 recall:0.705 true_negative_rate:0.939 true_positive:31416 true_negative:1276 false_positive:83 false_negative:13171 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.100 precision:1.000 recall:0.442 true_negative_rate:0.997 true_positive:19686 true_negative:1355 false_positive:4 false_negative:24901 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.999 true_positive:13504 true_negative:1358 false_positive:1 false_negative:31083 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:0.999 true_positive:9642 true_negative:1358 false_positive:1 false_negative:34945 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:0.999 true_positive:7368 true_negative:1358 false_positive:1 false_negative:37219 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5715 true_negative:1359 false_positive:0 false_negative:38872 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4862 true_negative:1359 false_positive:0 false_negative:39725 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3942 true_negative:1359 false_positive:0 false_negative:40645 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3615 true_negative:1359 false_positive:0 false_negative:40972 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3323 true_negative:1359 false_positive:0 false_negative:41264 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:1359 false_positive:0 false_negative:41478 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:1359 false_positive:0 false_negative:41537 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2699 true_negative:1359 false_positive:0 false_negative:41888 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:667 true_negative:1359 false_positive:0 false_negative:43920 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:401 true_negative:1359 false_positive:0 false_negative:44186 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1359 false_positive:0 false_negative:44581 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1359 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1359 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1359 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1359 false_positive:0 false_negative:44586 
