edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.000 precision:0.614 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:27997 false_negative:0 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.050 precision:0.554 recall:0.723 true_negative_rate:0.073 true_positive:32227 true_negative:2040 false_positive:25957 false_negative:12360 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.100 precision:0.643 recall:0.471 true_negative_rate:0.583 true_positive:20986 true_negative:16323 false_positive:11674 false_negative:23601 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.150 precision:0.868 recall:0.320 true_negative_rate:0.923 true_positive:14274 true_negative:25835 false_positive:2162 false_negative:30313 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.200 precision:0.974 recall:0.224 true_negative_rate:0.990 true_positive:9981 true_negative:27731 false_positive:266 false_negative:34606 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.250 precision:0.991 recall:0.168 true_negative_rate:0.998 true_positive:7501 true_negative:27928 false_positive:69 false_negative:37086 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.130 true_negative_rate:1.000 true_positive:5781 true_negative:27995 false_positive:2 false_negative:38806 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4925 true_negative:27997 false_positive:0 false_negative:39662 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:4100 true_negative:27997 false_positive:0 false_negative:40487 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3675 true_negative:27997 false_positive:0 false_negative:40912 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3406 true_negative:27997 false_positive:0 false_negative:41181 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3110 true_negative:27997 false_positive:0 false_negative:41477 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3013 true_negative:27997 false_positive:0 false_negative:41574 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2709 true_negative:27997 false_positive:0 false_negative:41878 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:828 true_negative:27997 false_positive:0 false_negative:43759 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:396 true_negative:27997 false_positive:0 false_negative:44191 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:27997 false_positive:0 false_negative:44574 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27997 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27997 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27997 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_37_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27997 false_positive:0 false_negative:44586 
