csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.915 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1564 false_negative:0 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.933 recall:0.945 true_negative_rate:0.274 true_positive:15934 true_negative:428 false_positive:1136 false_negative:923 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.967 recall:0.816 true_negative_rate:0.703 true_positive:13748 true_negative:1099 false_positive:465 false_negative:3109 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.983 recall:0.614 true_negative_rate:0.885 true_positive:10354 true_negative:1384 false_positive:180 false_negative:6503 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.991 recall:0.435 true_negative_rate:0.958 true_positive:7328 true_negative:1498 false_positive:66 false_negative:9529 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.997 recall:0.321 true_negative_rate:0.990 true_positive:5417 true_negative:1548 false_positive:16 false_negative:11440 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.244 true_negative_rate:0.992 true_positive:4116 true_negative:1552 false_positive:12 false_negative:12741 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.189 true_negative_rate:0.994 true_positive:3192 true_negative:1554 false_positive:10 false_negative:13665 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.140 true_negative_rate:0.996 true_positive:2366 true_negative:1557 false_positive:7 false_negative:14491 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.103 true_negative_rate:0.999 true_positive:1739 true_negative:1562 false_positive:2 false_negative:15118 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1116 true_negative:1564 false_positive:0 false_negative:15741 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:647 true_negative:1564 false_positive:0 false_negative:16210 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:367 true_negative:1564 false_positive:0 false_negative:16490 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:161 true_negative:1564 false_positive:0 false_negative:16696 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:48 true_negative:1564 false_positive:0 false_negative:16809 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:29 true_negative:1564 false_positive:0 false_negative:16828 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:1564 false_positive:0 false_negative:16837 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:14 true_negative:1564 false_positive:0 false_negative:16843 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:1564 false_positive:0 false_negative:16850 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1564 false_positive:0 false_negative:16853 
csail_ocount_140_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1564 false_positive:0 false_negative:16856 
