aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.000 precision:0.890 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4687 false_negative:0 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.050 precision:0.889 recall:0.870 true_negative_rate:0.121 true_positive:32872 true_negative:566 false_positive:4121 false_negative:4923 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.100 precision:0.922 recall:0.725 true_negative_rate:0.509 true_positive:27397 true_negative:2385 false_positive:2302 false_negative:10398 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.150 precision:0.979 recall:0.621 true_negative_rate:0.894 true_positive:23466 true_negative:4190 false_positive:497 false_negative:14329 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.200 precision:0.986 recall:0.544 true_negative_rate:0.937 true_positive:20546 true_negative:4392 false_positive:295 false_negative:17249 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.250 precision:0.993 recall:0.480 true_negative_rate:0.971 true_positive:18125 true_negative:4552 false_positive:135 false_negative:19670 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.300 precision:0.996 recall:0.420 true_negative_rate:0.986 true_positive:15869 true_negative:4620 false_positive:67 false_negative:21926 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.360 true_negative_rate:0.991 true_positive:13599 true_negative:4644 false_positive:43 false_negative:24196 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.285 true_negative_rate:0.996 true_positive:10776 true_negative:4668 false_positive:19 false_negative:27019 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8740 true_negative:4683 false_positive:4 false_negative:29055 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.999 true_positive:6950 true_negative:4684 false_positive:3 false_negative:30845 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.140 true_negative_rate:0.999 true_positive:5300 true_negative:4684 false_positive:3 false_negative:32495 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.600 precision:0.999 recall:0.101 true_negative_rate:1.000 true_positive:3819 true_negative:4685 false_positive:2 false_negative:33976 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2477 true_negative:4687 false_positive:0 false_negative:35318 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:1252 true_negative:4687 false_positive:0 false_negative:36543 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:540 true_negative:4687 false_positive:0 false_negative:37255 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:97 true_negative:4687 false_positive:0 false_negative:37698 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:31 true_negative:4687 false_positive:0 false_negative:37764 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:4687 false_positive:0 false_negative:37771 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:4687 false_positive:0 false_negative:37782 
aces_publicb_ocount_40_osize_21_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4687 false_positive:0 false_negative:37794 
