edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.000 precision:0.834 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:8854 false_negative:0 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.050 precision:0.879 recall:0.721 true_negative_rate:0.499 true_positive:32150 true_negative:4421 false_positive:4433 false_negative:12437 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.100 precision:0.978 recall:0.453 true_negative_rate:0.949 true_positive:20206 true_negative:8402 false_positive:452 false_negative:24381 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.150 precision:0.988 recall:0.311 true_negative_rate:0.981 true_positive:13881 true_negative:8686 false_positive:168 false_negative:30706 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.220 true_negative_rate:0.997 true_positive:9814 true_negative:8826 false_positive:28 false_negative:34773 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.167 true_negative_rate:0.999 true_positive:7452 true_negative:8849 false_positive:5 false_negative:37135 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5749 true_negative:8854 false_positive:0 false_negative:38838 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4893 true_negative:8854 false_positive:0 false_negative:39694 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3977 true_negative:8854 false_positive:0 false_negative:40610 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3633 true_negative:8854 false_positive:0 false_negative:40954 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3322 true_negative:8854 false_positive:0 false_negative:41265 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:8854 false_positive:0 false_negative:41478 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3038 true_negative:8854 false_positive:0 false_negative:41549 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2704 true_negative:8854 false_positive:0 false_negative:41883 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:692 true_negative:8854 false_positive:0 false_negative:43895 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:400 true_negative:8854 false_positive:0 false_negative:44187 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:19 true_negative:8854 false_positive:0 false_negative:44568 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8854 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8854 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8854 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_15_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8854 false_positive:0 false_negative:44586 
