fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.000 precision:0.918 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:3115 false_negative:0 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.050 precision:0.918 recall:0.936 true_negative_rate:0.067 true_positive:32595 true_negative:208 false_positive:2907 false_negative:2236 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.100 precision:0.926 recall:0.788 true_negative_rate:0.296 true_positive:27435 true_negative:923 false_positive:2192 false_negative:7396 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.150 precision:0.956 recall:0.604 true_negative_rate:0.692 true_positive:21040 true_negative:2155 false_positive:960 false_negative:13791 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.200 precision:0.983 recall:0.470 true_negative_rate:0.910 true_positive:16383 true_negative:2835 false_positive:280 false_negative:18448 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.389 true_negative_rate:0.981 true_positive:13554 true_negative:3057 false_positive:58 false_negative:21277 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.327 true_negative_rate:0.992 true_positive:11390 true_negative:3090 false_positive:25 false_negative:23441 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.270 true_negative_rate:0.999 true_positive:9400 true_negative:3111 false_positive:4 false_negative:25431 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:7813 true_negative:3114 false_positive:1 false_negative:27018 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6455 true_negative:3114 false_positive:1 false_negative:28376 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4972 true_negative:3115 false_positive:0 false_negative:29859 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:3795 true_negative:3115 false_positive:0 false_negative:31036 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2668 true_negative:3115 false_positive:0 false_negative:32163 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1727 true_negative:3115 false_positive:0 false_negative:33104 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1242 true_negative:3115 false_positive:0 false_negative:33589 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:937 true_negative:3115 false_positive:0 false_negative:33894 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:631 true_negative:3115 false_positive:0 false_negative:34200 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:204 true_negative:3115 false_positive:0 false_negative:34627 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:3115 false_positive:0 false_negative:34786 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:3115 false_positive:0 false_negative:34820 
fhw_ocount_60_osize_14_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3115 false_positive:0 false_negative:34830 
