fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.000 precision:0.904 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1583 false_negative:0 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.050 precision:0.902 recall:0.922 true_negative_rate:0.057 true_positive:13737 true_negative:90 false_positive:1493 false_negative:1156 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.100 precision:0.921 recall:0.803 true_negative_rate:0.356 true_positive:11957 true_negative:564 false_positive:1019 false_negative:2936 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.150 precision:0.991 recall:0.667 true_negative_rate:0.943 true_positive:9931 true_negative:1493 false_positive:90 false_negative:4962 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.552 true_negative_rate:1.000 true_positive:8218 true_negative:1583 false_positive:0 false_negative:6675 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.480 true_negative_rate:1.000 true_positive:7143 true_negative:1583 false_positive:0 false_negative:7750 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.419 true_negative_rate:1.000 true_positive:6240 true_negative:1583 false_positive:0 false_negative:8653 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:1.000 true_positive:5629 true_negative:1583 false_positive:0 false_negative:9264 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.334 true_negative_rate:1.000 true_positive:4974 true_negative:1583 false_positive:0 false_negative:9919 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.290 true_negative_rate:1.000 true_positive:4322 true_negative:1583 false_positive:0 false_negative:10571 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3848 true_negative:1583 false_positive:0 false_negative:11045 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3352 true_negative:1583 false_positive:0 false_negative:11541 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.195 true_negative_rate:1.000 true_positive:2911 true_negative:1583 false_positive:0 false_negative:11982 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.156 true_negative_rate:1.000 true_positive:2325 true_negative:1583 false_positive:0 false_negative:12568 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1776 true_negative:1583 false_positive:0 false_negative:13117 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:1367 true_negative:1583 false_positive:0 false_negative:13526 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:933 true_negative:1583 false_positive:0 false_negative:13960 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:426 true_negative:1583 false_positive:0 false_negative:14467 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:151 true_negative:1583 false_positive:0 false_negative:14742 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:37 true_negative:1583 false_positive:0 false_negative:14856 
fr101_ocount_20_osize_16_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1583 false_positive:0 false_negative:14892 
