csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.000 precision:0.861 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2714 false_negative:0 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.050 precision:0.865 recall:0.976 true_negative_rate:0.050 true_positive:16457 true_negative:136 false_positive:2578 false_negative:400 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.100 precision:0.885 recall:0.900 true_negative_rate:0.272 true_positive:15177 true_negative:737 false_positive:1977 false_negative:1680 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.150 precision:0.916 recall:0.762 true_negative_rate:0.563 true_positive:12853 true_negative:1528 false_positive:1186 false_negative:4004 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.200 precision:0.941 recall:0.571 true_negative_rate:0.778 true_positive:9617 true_negative:2112 false_positive:602 false_negative:7240 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.250 precision:0.966 recall:0.417 true_negative_rate:0.908 true_positive:7029 true_negative:2464 false_positive:250 false_negative:9828 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.300 precision:0.984 recall:0.303 true_negative_rate:0.969 true_positive:5113 true_negative:2629 false_positive:85 false_negative:11744 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.350 precision:0.991 recall:0.224 true_negative_rate:0.988 true_positive:3776 true_negative:2681 false_positive:33 false_negative:13081 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.400 precision:0.995 recall:0.159 true_negative_rate:0.995 true_positive:2677 true_negative:2701 false_positive:13 false_negative:14180 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.106 true_negative_rate:1.000 true_positive:1787 true_negative:2714 false_positive:0 false_negative:15070 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:1100 true_negative:2714 false_positive:0 false_negative:15757 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:646 true_negative:2714 false_positive:0 false_negative:16211 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:348 true_negative:2714 false_positive:0 false_negative:16509 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:145 true_negative:2714 false_positive:0 false_negative:16712 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:66 true_negative:2714 false_positive:0 false_negative:16791 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:31 true_negative:2714 false_positive:0 false_negative:16826 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:2714 false_positive:0 false_negative:16837 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:2714 false_positive:0 false_negative:16847 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:2714 false_positive:0 false_negative:16852 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:2714 false_positive:0 false_negative:16854 
csail_ocount_120_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2714 false_positive:0 false_negative:16856 
