edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.000 precision:0.861 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:7178 false_negative:0 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.050 precision:0.828 recall:0.711 true_negative_rate:0.084 true_positive:31703 true_negative:606 false_positive:6572 false_negative:12884 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.100 precision:0.912 recall:0.451 true_negative_rate:0.730 true_positive:20096 true_negative:5239 false_positive:1939 false_negative:24491 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.150 precision:0.976 recall:0.302 true_negative_rate:0.954 true_positive:13485 true_negative:6848 false_positive:330 false_negative:31102 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.200 precision:0.983 recall:0.221 true_negative_rate:0.976 true_positive:9857 true_negative:7009 false_positive:169 false_negative:34730 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.250 precision:0.987 recall:0.173 true_negative_rate:0.986 true_positive:7698 true_negative:7074 false_positive:104 false_negative:36889 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.300 precision:0.987 recall:0.131 true_negative_rate:0.989 true_positive:5858 true_negative:7098 false_positive:80 false_negative:38729 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.350 precision:0.991 recall:0.112 true_negative_rate:0.993 true_positive:5011 true_negative:7131 false_positive:47 false_negative:39576 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.400 precision:0.995 recall:0.090 true_negative_rate:0.997 true_positive:4014 true_negative:7159 false_positive:19 false_negative:40573 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3615 true_negative:7178 false_positive:0 false_negative:40972 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3342 true_negative:7178 false_positive:0 false_negative:41245 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3115 true_negative:7178 false_positive:0 false_negative:41472 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3035 true_negative:7178 false_positive:0 false_negative:41552 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2699 true_negative:7178 false_positive:0 false_negative:41888 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:693 true_negative:7178 false_positive:0 false_negative:43894 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:389 true_negative:7178 false_positive:0 false_negative:44198 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:7178 false_positive:0 false_negative:44559 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7178 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7178 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7178 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_26_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7178 false_positive:0 false_negative:44586 
