aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.000 precision:0.892 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4568 false_negative:0 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.050 precision:0.918 recall:0.868 true_negative_rate:0.358 true_positive:32795 true_negative:1636 false_positive:2932 false_negative:5000 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.100 precision:0.988 recall:0.728 true_negative_rate:0.926 true_positive:27511 true_negative:4228 false_positive:340 false_negative:10284 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.150 precision:0.996 recall:0.622 true_negative_rate:0.978 true_positive:23502 true_negative:4469 false_positive:99 false_negative:14293 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.542 true_negative_rate:0.988 true_positive:20501 true_negative:4515 false_positive:53 false_negative:17294 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.475 true_negative_rate:0.993 true_positive:17952 true_negative:4534 false_positive:34 false_negative:19843 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.421 true_negative_rate:0.994 true_positive:15925 true_negative:4541 false_positive:27 false_negative:21870 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.358 true_negative_rate:0.997 true_positive:13518 true_negative:4553 false_positive:15 false_negative:24277 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.289 true_negative_rate:0.998 true_positive:10906 true_negative:4561 false_positive:7 false_negative:26889 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.232 true_negative_rate:0.999 true_positive:8764 true_negative:4563 false_positive:5 false_negative:29031 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.186 true_negative_rate:0.999 true_positive:7011 true_negative:4563 false_positive:5 false_negative:30784 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.550 precision:0.999 recall:0.142 true_negative_rate:0.999 true_positive:5352 true_negative:4564 false_positive:4 false_negative:32443 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3794 true_negative:4567 false_positive:1 false_negative:34001 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2530 true_negative:4568 false_positive:0 false_negative:35265 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1325 true_negative:4568 false_positive:0 false_negative:36470 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:520 true_negative:4568 false_positive:0 false_negative:37275 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:75 true_negative:4568 false_positive:0 false_negative:37720 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:4568 false_positive:0 false_negative:37760 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:4568 false_positive:0 false_negative:37770 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:4568 false_positive:0 false_negative:37783 
aces_publicb_ocount_120_osize_11_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4568 false_positive:0 false_negative:37794 
