edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.000 precision:0.576 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:32802 false_negative:0 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.050 precision:0.534 recall:0.752 true_negative_rate:0.109 true_positive:33534 true_negative:3582 false_positive:29220 false_negative:11053 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.100 precision:0.617 recall:0.493 true_negative_rate:0.585 true_positive:21970 true_negative:19187 false_positive:13615 false_negative:22617 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.150 precision:0.827 recall:0.340 true_negative_rate:0.903 true_positive:15175 true_negative:29624 false_positive:3178 false_negative:29412 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.200 precision:0.926 recall:0.242 true_negative_rate:0.974 true_positive:10780 true_negative:31943 false_positive:859 false_negative:33807 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.250 precision:0.966 recall:0.175 true_negative_rate:0.992 true_positive:7801 true_negative:32527 false_positive:275 false_negative:36786 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.300 precision:0.983 recall:0.135 true_negative_rate:0.997 true_positive:6004 true_negative:32698 false_positive:104 false_negative:38583 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.350 precision:0.991 recall:0.111 true_negative_rate:0.999 true_positive:4960 true_negative:32757 false_positive:45 false_negative:39627 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.091 true_negative_rate:1.000 true_positive:4078 true_negative:32796 false_positive:6 false_negative:40509 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.450 precision:0.998 recall:0.082 true_negative_rate:1.000 true_positive:3641 true_negative:32796 false_positive:6 false_negative:40946 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:3426 true_negative:32802 false_positive:0 false_negative:41161 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3140 true_negative:32802 false_positive:0 false_negative:41447 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3030 true_negative:32802 false_positive:0 false_negative:41557 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2696 true_negative:32802 false_positive:0 false_negative:41891 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:873 true_negative:32802 false_positive:0 false_negative:43714 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:429 true_negative:32802 false_positive:0 false_negative:44158 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:51 true_negative:32802 false_positive:0 false_negative:44536 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:32802 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:32802 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:32802 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_29_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:32802 false_positive:0 false_negative:44586 
