aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.000 precision:0.993 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:257 false_negative:0 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.050 precision:0.999 recall:0.857 true_negative_rate:0.856 true_positive:32404 true_negative:220 false_positive:37 false_negative:5391 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.984 true_positive:27103 true_negative:253 false_positive:4 false_negative:10692 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.984 true_positive:23350 true_negative:253 false_positive:4 false_negative:14445 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.996 true_positive:20405 true_negative:256 false_positive:1 false_negative:17390 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.996 true_positive:17962 true_negative:256 false_positive:1 false_negative:19833 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15881 true_negative:257 false_positive:0 false_negative:21914 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:1.000 true_positive:13468 true_negative:257 false_positive:0 false_negative:24327 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10823 true_negative:257 false_positive:0 false_negative:26972 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8706 true_negative:257 false_positive:0 false_negative:29089 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6945 true_negative:257 false_positive:0 false_negative:30850 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5318 true_negative:257 false_positive:0 false_negative:32477 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3770 true_negative:257 false_positive:0 false_negative:34025 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2524 true_negative:257 false_positive:0 false_negative:35271 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1306 true_negative:257 false_positive:0 false_negative:36489 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:511 true_negative:257 false_positive:0 false_negative:37284 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:257 false_positive:0 false_negative:37735 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:257 false_positive:0 false_negative:37760 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:257 false_positive:0 false_negative:37769 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:257 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:257 false_positive:0 false_negative:37794 
