csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.000 precision:0.835 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3330 false_negative:0 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.050 precision:0.849 recall:0.951 true_negative_rate:0.142 true_positive:16023 true_negative:473 false_positive:2857 false_negative:834 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.100 precision:0.903 recall:0.828 true_negative_rate:0.548 true_positive:13957 true_negative:1824 false_positive:1506 false_negative:2900 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.150 precision:0.941 recall:0.638 true_negative_rate:0.796 true_positive:10753 true_negative:2651 false_positive:679 false_negative:6104 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.200 precision:0.954 recall:0.459 true_negative_rate:0.889 true_positive:7732 true_negative:2959 false_positive:371 false_negative:9125 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.250 precision:0.974 recall:0.337 true_negative_rate:0.954 true_positive:5678 true_negative:3177 false_positive:153 false_negative:11179 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.300 precision:0.984 recall:0.257 true_negative_rate:0.979 true_positive:4329 true_negative:3261 false_positive:69 false_negative:12528 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.350 precision:0.990 recall:0.193 true_negative_rate:0.990 true_positive:3250 true_negative:3296 false_positive:34 false_negative:13607 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.400 precision:0.995 recall:0.142 true_negative_rate:0.997 true_positive:2395 true_negative:3319 false_positive:11 false_negative:14462 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.450 precision:0.998 recall:0.104 true_negative_rate:0.999 true_positive:1759 true_negative:3326 false_positive:4 false_negative:15098 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:1167 true_negative:3330 false_positive:0 false_negative:15690 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.041 true_negative_rate:1.000 true_positive:685 true_negative:3330 false_positive:0 false_negative:16172 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:386 true_negative:3330 false_positive:0 false_negative:16471 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:180 true_negative:3330 false_positive:0 false_negative:16677 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:56 true_negative:3330 false_positive:0 false_negative:16801 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:31 true_negative:3330 false_positive:0 false_negative:16826 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:3330 false_positive:0 false_negative:16836 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:3330 false_positive:0 false_negative:16846 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:3330 false_positive:0 false_negative:16851 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:3330 false_positive:0 false_negative:16853 
csail_ocount_180_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3330 false_positive:0 false_negative:16856 
