fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.000 precision:0.986 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:521 false_negative:0 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.050 precision:0.992 recall:0.977 true_negative_rate:0.432 true_positive:35615 true_negative:225 false_positive:296 false_negative:850 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.100 precision:0.994 recall:0.906 true_negative_rate:0.630 true_positive:33042 true_negative:328 false_positive:193 false_negative:3423 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.150 precision:0.996 recall:0.770 true_negative_rate:0.787 true_positive:28084 true_negative:410 false_positive:111 false_negative:8381 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.605 true_negative_rate:0.910 true_positive:22064 true_negative:474 false_positive:47 false_negative:14401 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.472 true_negative_rate:0.952 true_positive:17210 true_negative:496 false_positive:25 false_negative:19255 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.366 true_negative_rate:0.969 true_positive:13349 true_negative:505 false_positive:16 false_negative:23116 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.268 true_negative_rate:0.983 true_positive:9767 true_negative:512 false_positive:9 false_negative:26698 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:6993 true_negative:521 false_positive:0 false_negative:29472 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.134 true_negative_rate:1.000 true_positive:4887 true_negative:521 false_positive:0 false_negative:31578 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:3355 true_negative:521 false_positive:0 false_negative:33110 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2233 true_negative:521 false_positive:0 false_negative:34232 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1261 true_negative:521 false_positive:0 false_negative:35204 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:565 true_negative:521 false_positive:0 false_negative:35900 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:222 true_negative:521 false_positive:0 false_negative:36243 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:102 true_negative:521 false_positive:0 false_negative:36363 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:521 false_positive:0 false_negative:36417 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:521 false_positive:0 false_negative:36441 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:521 false_positive:0 false_negative:36451 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:521 false_positive:0 false_negative:36459 
fr079_ocount_40_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:521 false_positive:0 false_negative:36464 
