fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.000 precision:0.985 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:516 false_negative:0 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.050 precision:0.987 recall:0.936 true_negative_rate:0.184 true_positive:32596 true_negative:95 false_positive:421 false_negative:2235 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.100 precision:0.994 recall:0.779 true_negative_rate:0.667 true_positive:27121 true_negative:344 false_positive:172 false_negative:7710 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.150 precision:0.998 recall:0.594 true_negative_rate:0.919 true_positive:20690 true_negative:474 false_positive:42 false_negative:14141 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.463 true_negative_rate:0.969 true_positive:16124 true_negative:500 false_positive:16 false_negative:18707 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.387 true_negative_rate:0.992 true_positive:13487 true_negative:512 false_positive:4 false_negative:21344 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:1.000 true_positive:11354 true_negative:516 false_positive:0 false_negative:23477 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.271 true_negative_rate:1.000 true_positive:9451 true_negative:516 false_positive:0 false_negative:25380 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:7869 true_negative:516 false_positive:0 false_negative:26962 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6421 true_negative:516 false_positive:0 false_negative:28410 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4972 true_negative:516 false_positive:0 false_negative:29859 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3860 true_negative:516 false_positive:0 false_negative:30971 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2670 true_negative:516 false_positive:0 false_negative:32161 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1704 true_negative:516 false_positive:0 false_negative:33127 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1242 true_negative:516 false_positive:0 false_negative:33589 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:971 true_negative:516 false_positive:0 false_negative:33860 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:674 true_negative:516 false_positive:0 false_negative:34157 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:216 true_negative:516 false_positive:0 false_negative:34615 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:47 true_negative:516 false_positive:0 false_negative:34784 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:516 false_positive:0 false_negative:34819 
fhw_ocount_20_osize_8_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:516 false_positive:0 false_negative:34830 
