csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.000 precision:0.948 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:917 false_negative:0 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.050 precision:0.954 recall:0.943 true_negative_rate:0.160 true_positive:15903 true_negative:147 false_positive:770 false_negative:954 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.100 precision:0.969 recall:0.811 true_negative_rate:0.525 true_positive:13669 true_negative:481 false_positive:436 false_negative:3188 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.150 precision:0.984 recall:0.610 true_negative_rate:0.821 true_positive:10276 true_negative:753 false_positive:164 false_negative:6581 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.200 precision:0.987 recall:0.427 true_negative_rate:0.894 true_positive:7199 true_negative:820 false_positive:97 false_negative:9658 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.250 precision:0.994 recall:0.313 true_negative_rate:0.965 true_positive:5284 true_negative:885 false_positive:32 false_negative:11573 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.300 precision:0.996 recall:0.241 true_negative_rate:0.984 true_positive:4055 true_negative:902 false_positive:15 false_negative:12802 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.184 true_negative_rate:0.992 true_positive:3105 true_negative:910 false_positive:7 false_negative:13752 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.135 true_negative_rate:0.999 true_positive:2277 true_negative:916 false_positive:1 false_negative:14580 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.098 true_negative_rate:1.000 true_positive:1652 true_negative:917 false_positive:0 false_negative:15205 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:1054 true_negative:917 false_positive:0 false_negative:15803 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:594 true_negative:917 false_positive:0 false_negative:16263 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:342 true_negative:917 false_positive:0 false_negative:16515 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:125 true_negative:917 false_positive:0 false_negative:16732 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:45 true_negative:917 false_positive:0 false_negative:16812 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:917 false_positive:0 false_negative:16832 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:917 false_positive:0 false_negative:16838 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:917 false_positive:0 false_negative:16846 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:917 false_positive:0 false_negative:16852 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:917 false_positive:0 false_negative:16854 
csail_ocount_40_osize_8_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:917 false_positive:0 false_negative:16856 
