csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.000 precision:0.944 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:996 false_negative:0 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.050 precision:0.959 recall:0.946 true_negative_rate:0.322 true_positive:15939 true_negative:321 false_positive:675 false_negative:918 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.100 precision:0.981 recall:0.813 true_negative_rate:0.732 true_positive:13698 true_negative:729 false_positive:267 false_negative:3159 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.150 precision:0.990 recall:0.612 true_negative_rate:0.891 true_positive:10310 true_negative:887 false_positive:109 false_negative:6547 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.200 precision:0.993 recall:0.433 true_negative_rate:0.952 true_positive:7303 true_negative:948 false_positive:48 false_negative:9554 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.317 true_negative_rate:0.982 true_positive:5344 true_negative:978 false_positive:18 false_negative:11513 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.242 true_negative_rate:0.993 true_positive:4084 true_negative:989 false_positive:7 false_negative:12773 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.186 true_negative_rate:0.997 true_positive:3134 true_negative:993 false_positive:3 false_negative:13723 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.137 true_negative_rate:0.999 true_positive:2306 true_negative:995 false_positive:1 false_negative:14551 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:1699 true_negative:996 false_positive:0 false_negative:15158 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:1069 true_negative:996 false_positive:0 false_negative:15788 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:607 true_negative:996 false_positive:0 false_negative:16250 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:357 true_negative:996 false_positive:0 false_negative:16500 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:139 true_negative:996 false_positive:0 false_negative:16718 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:46 true_negative:996 false_positive:0 false_negative:16811 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:30 true_negative:996 false_positive:0 false_negative:16827 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:996 false_positive:0 false_negative:16838 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:996 false_positive:0 false_negative:16845 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:996 false_positive:0 false_negative:16851 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:996 false_positive:0 false_negative:16852 
csail_ocount_160_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:996 false_positive:0 false_negative:16856 
