fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.000 precision:0.710 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:6078 false_negative:0 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.050 precision:0.709 recall:0.933 true_negative_rate:0.060 true_positive:13895 true_negative:362 false_positive:5716 false_negative:998 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.100 precision:0.754 recall:0.814 true_negative_rate:0.349 true_positive:12127 true_negative:2122 false_positive:3956 false_negative:2766 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.150 precision:0.900 recall:0.686 true_negative_rate:0.813 true_positive:10219 true_negative:4943 false_positive:1135 false_negative:4674 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.200 precision:0.956 recall:0.575 true_negative_rate:0.935 true_positive:8568 true_negative:5680 false_positive:398 false_negative:6325 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.250 precision:0.983 recall:0.488 true_negative_rate:0.979 true_positive:7269 true_negative:5949 false_positive:129 false_negative:7624 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.300 precision:0.988 recall:0.423 true_negative_rate:0.987 true_positive:6307 true_negative:6000 false_positive:78 false_negative:8586 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.350 precision:0.994 recall:0.380 true_negative_rate:0.994 true_positive:5663 true_negative:6044 false_positive:34 false_negative:9230 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.334 true_negative_rate:0.998 true_positive:4973 true_negative:6067 false_positive:11 false_negative:9920 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.285 true_negative_rate:1.000 true_positive:4251 true_negative:6078 false_positive:0 false_negative:10642 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.254 true_negative_rate:1.000 true_positive:3790 true_negative:6078 false_positive:0 false_negative:11103 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.222 true_negative_rate:1.000 true_positive:3305 true_negative:6078 false_positive:0 false_negative:11588 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.190 true_negative_rate:1.000 true_positive:2833 true_negative:6078 false_positive:0 false_negative:12060 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.151 true_negative_rate:1.000 true_positive:2242 true_negative:6078 false_positive:0 false_negative:12651 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:1718 true_negative:6078 false_positive:0 false_negative:13175 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:1313 true_negative:6078 false_positive:0 false_negative:13580 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.057 true_negative_rate:1.000 true_positive:847 true_negative:6078 false_positive:0 false_negative:14046 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:325 true_negative:6078 false_positive:0 false_negative:14568 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:120 true_negative:6078 false_positive:0 false_negative:14773 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:32 true_negative:6078 false_positive:0 false_negative:14861 
fr101_ocount_80_osize_15_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6078 false_positive:0 false_negative:14892 
