fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.000 precision:0.966 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:523 false_negative:0 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.050 precision:0.993 recall:0.922 true_negative_rate:0.820 true_positive:13732 true_negative:429 false_positive:94 false_negative:1161 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.100 precision:0.997 recall:0.800 true_negative_rate:0.937 true_positive:11915 true_negative:490 false_positive:33 false_negative:2978 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.664 true_negative_rate:0.977 true_positive:9890 true_negative:511 false_positive:12 false_negative:5003 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.551 true_negative_rate:0.987 true_positive:8203 true_negative:516 false_positive:7 false_negative:6690 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.478 true_negative_rate:0.989 true_positive:7124 true_negative:517 false_positive:6 false_negative:7769 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.418 true_negative_rate:0.990 true_positive:6220 true_negative:518 false_positive:5 false_negative:8673 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.378 true_negative_rate:0.992 true_positive:5626 true_negative:519 false_positive:4 false_negative:9267 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.332 true_negative_rate:0.992 true_positive:4949 true_negative:519 false_positive:4 false_negative:9944 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.289 true_negative_rate:0.992 true_positive:4311 true_negative:519 false_positive:4 false_negative:10582 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.259 true_negative_rate:0.996 true_positive:3852 true_negative:521 false_positive:2 false_negative:11041 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.550 precision:0.999 recall:0.225 true_negative_rate:0.996 true_positive:3349 true_negative:521 false_positive:2 false_negative:11544 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:0.998 true_positive:2893 true_negative:522 false_positive:1 false_negative:12000 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2304 true_negative:523 false_positive:0 false_negative:12589 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1791 true_negative:523 false_positive:0 false_negative:13102 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1346 true_negative:523 false_positive:0 false_negative:13547 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:902 true_negative:523 false_positive:0 false_negative:13991 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:411 true_negative:523 false_positive:0 false_negative:14482 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:150 true_negative:523 false_positive:0 false_negative:14743 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:523 false_positive:0 false_negative:14857 
fr101_ocount_120_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:523 false_positive:0 false_negative:14892 
