aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.000 precision:0.986 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:521 false_negative:0 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.050 precision:0.996 recall:0.858 true_negative_rate:0.764 true_positive:32418 true_negative:398 false_positive:123 false_negative:5377 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.940 true_positive:27151 true_negative:490 false_positive:31 false_negative:10644 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.981 true_positive:23374 true_negative:511 false_positive:10 false_negative:14421 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.996 true_positive:20415 true_negative:519 false_positive:2 false_negative:17380 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.998 true_positive:17968 true_negative:520 false_positive:1 false_negative:19827 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15867 true_negative:521 false_positive:0 false_negative:21928 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:1.000 true_positive:13456 true_negative:521 false_positive:0 false_negative:24339 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10811 true_negative:521 false_positive:0 false_negative:26984 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8691 true_negative:521 false_positive:0 false_negative:29104 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6954 true_negative:521 false_positive:0 false_negative:30841 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5302 true_negative:521 false_positive:0 false_negative:32493 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3754 true_negative:521 false_positive:0 false_negative:34041 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2517 true_negative:521 false_positive:0 false_negative:35278 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1299 true_negative:521 false_positive:0 false_negative:36496 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:501 true_negative:521 false_positive:0 false_negative:37294 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:521 false_positive:0 false_negative:37736 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:521 false_positive:0 false_negative:37760 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:521 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:521 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:521 false_positive:0 false_negative:37794 
