fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.778 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:4254 false_negative:0 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.813 recall:0.923 true_negative_rate:0.258 true_positive:13746 true_negative:1097 false_positive:3157 false_negative:1147 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.929 recall:0.804 true_negative_rate:0.783 true_positive:11978 true_negative:3332 false_positive:922 false_negative:2915 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.986 recall:0.665 true_negative_rate:0.966 true_positive:9907 true_negative:4110 false_positive:144 false_negative:4986 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.549 true_negative_rate:0.981 true_positive:8182 true_negative:4172 false_positive:82 false_negative:6711 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.992 recall:0.474 true_negative_rate:0.987 true_positive:7061 true_negative:4200 false_positive:54 false_negative:7832 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.300 precision:0.996 recall:0.419 true_negative_rate:0.993 true_positive:6239 true_negative:4226 false_positive:28 false_negative:8654 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.378 true_negative_rate:0.996 true_positive:5625 true_negative:4235 false_positive:19 false_negative:9268 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.331 true_negative_rate:0.998 true_positive:4930 true_negative:4246 false_positive:8 false_negative:9963 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.287 true_negative_rate:0.999 true_positive:4268 true_negative:4248 false_positive:6 false_negative:10625 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.254 true_negative_rate:1.000 true_positive:3790 true_negative:4252 false_positive:2 false_negative:11103 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.220 true_negative_rate:1.000 true_positive:3275 true_negative:4253 false_positive:1 false_negative:11618 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:2790 true_negative:4254 false_positive:0 false_negative:12103 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:2211 true_negative:4254 false_positive:0 false_negative:12682 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:1689 true_negative:4254 false_positive:0 false_negative:13204 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.084 true_negative_rate:1.000 true_positive:1258 true_negative:4254 false_positive:0 false_negative:13635 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:802 true_negative:4254 false_positive:0 false_negative:14091 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:355 true_negative:4254 false_positive:0 false_negative:14538 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:123 true_negative:4254 false_positive:0 false_negative:14770 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:32 true_negative:4254 false_positive:0 false_negative:14861 
fr101_ocount_160_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4254 false_positive:0 false_negative:14892 
